order_id,customer_id,order_date,status_final,order_amount_eur,paid_eur,open_amount_eur
2539,646,2025-03-28,Cancelled,858.22,858.22,0.0
2540,320,2025-09-12,Completed,93.80161454950357,100.8781558726674,-7.076541323163838
2541,27,2024-12-03,Completed,432.1240653558571,0.0,432.1240653558571
2542,632,2025-07-23,Completed,2036.3551401869158,2036.3551401869158,0.0
2543,435,2025-02-24,Completed,600.43,600.43,0.0
2544,209,2025-02-01,Completed,797.530864197531,808.1264546159815,-10.59559041845057
2545,395,2025-07-12,Completed,1094.115449280777,1094.115449280777,0.0
2546,861,2025-08-01,Cancelled,997.47,997.47,0.0
2547,746,2025-03-21,Completed,359.14404223227757,359.14404223227757,0.0
2548,27,2025-01-04,Completed,1190.3949476859273,1231.5981231692995,-41.203175483372206
2549,580,2024-12-21,Completed,1678.59,1678.59,0.0
2550,312,2024-12-28,Completed,322.78581335446796,307.11659911395986,15.669214240508097
2551,791,2025-03-15,Completed,704.2695323845485,685.7466063348417,18.522926049706825
2552,508,2024-12-14,Cancelled,372.43,372.43,0.0
2553,284,2025-05-03,Completed,1864.86,1864.86,0.0
2554,78,2025-03-28,Completed,1734.39,1734.39,0.0
2555,885,2025-04-21,Completed,1578.3210689388072,1539.4182642364717,38.902804702335516
2556,516,2025-07-24,Cancelled,686.25,0.0,686.25
2557,29,2025-01-05,Cancelled,597.3795833726082,601.8041971322762,-4.424613759667977
2558,103,2025-04-14,Completed,1969.38,1969.38,0.0
2559,725,2025-01-17,Completed,1854.68,1854.68,0.0
2560,450,2025-09-30,Completed,1976.3918757467145,1867.7204471039854,108.6714286427291
2561,425,2025-03-18,Completed,634.1534690799397,632.3056678259235,1.8478012540161899
2562,345,2025-08-16,Completed,1231.83,1231.83,0.0
2563,557,2025-06-05,Cancelled,683.6256157635469,635.0141850462157,48.61143071733113
2564,883,2025-03-07,Cancelled,,193.06184012066367,
2565,838,2025-02-19,Cancelled,305.21,305.21,0.0
2566,968,2024-12-26,Completed,191.05,0.0,191.05
2567,155,2025-01-20,Cancelled,1244.51,1244.51,0.0
2568,346,2025-05-25,Cancelled,1483.9623556806055,0.0,1483.9623556806055
2569,468,2025-06-03,Cancelled,1872.49,1872.49,0.0
2570,926,2025-03-04,Completed,1287.51,1287.51,0.0
2571,273,2025-06-13,Completed,761.34,761.34,0.0
2572,261,2025-03-15,Cancelled,124.26178720108433,120.99358974358974,3.268197457494594
2573,65,2025-09-09,Completed,198.34,198.34,0.0
2574,813,2025-04-07,Cancelled,1747.1,0.0,1747.1
2575,413,2025-01-26,Cancelled,1053.5356427139993,1056.5604364053977,-3.024793691398372
2576,929,2025-09-17,Cancelled,1679.89,1679.89,0.0
2577,153,2025-05-05,Completed,148.86363636363635,150.0527014872315,-1.1890651235951566
2578,415,2025-05-31,Completed,388.0871403621656,388.0871403621656,0.0
2579,786,2025-07-06,Cancelled,16.197854588796186,15.789473684210526,0.4083809045856608
2580,296,2025-05-16,Completed,867.262023548194,798.9429175475686,68.31910600062531
2581,87,2025-05-28,Completed,1166.4281592613963,1166.4281592613963,0.0
2582,306,2024-12-08,Cancelled,486.65189698144565,484.46057709979783,2.1913198816478143
2583,576,2025-08-14,Completed,1797.701778385773,1951.856619467274,-154.154841081501
2584,527,2025-10-25,Cancelled,1629.6909364509781,1612.8880742353076,16.80286221567053
2585,366,2025-02-08,Completed,1574.69,1574.69,0.0
2586,789,2025-03-18,Cancelled,1036.71,1036.71,0.0
2587,596,2025-04-19,Cancelled,949.58,949.58,0.0
2588,245,2024-12-22,Cancelled,1623.1597494126859,1642.7778878541708,-19.618138441484916
2589,742,2025-08-06,Cancelled,34.0,34.0,0.0
2590,19,2025-11-08,Cancelled,1058.2070949185045,1058.2070949185045,0.0
2591,34,2025-01-09,Cancelled,1593.742284683316,0.0,1593.742284683316
2592,471,2025-09-03,Completed,427.0690612849472,0.0,427.0690612849472
2593,220,2025-01-24,Completed,613.6,613.6,0.0
2594,841,2025-03-15,Completed,1735.12,1735.12,0.0
2595,296,2025-01-27,Completed,234.68,234.68,0.0
2596,98,2024-12-23,Cancelled,1020.4,0.0,1020.4
2597,588,2025-06-30,Cancelled,1515.2175956386877,1515.2175956386877,0.0
2598,350,2025-07-14,Cancelled,384.84,384.84,0.0
2599,155,2025-07-17,Cancelled,1447.202755671695,1423.3644859813085,23.838269690386596
2600,965,2025-04-21,Completed,1718.43,1718.43,0.0
2601,933,2025-09-28,Cancelled,1246.0183486238532,1235.7019379492313,10.31641067462192
2602,74,2025-08-05,Completed,1629.6390855286063,0.0,1629.6390855286063
2603,573,2025-09-20,Completed,1109.43,0.0,1109.43
2604,308,2025-01-26,Completed,899.75,899.75,0.0
2605,585,2025-06-10,Cancelled,319.4057784536203,317.6857220838973,1.720056369723011
2606,175,2025-08-17,Cancelled,1279.954400364797,1300.3520800518857,-20.397679687088612
2607,962,2025-05-06,Cancelled,1745.2854996243427,1745.2854996243427,0.0
2608,97,2025-08-02,Completed,65.48,65.48,0.0
2609,418,2024-12-07,Cancelled,1639.75,1639.75,0.0
2610,424,2025-05-03,Cancelled,1130.59,1130.59,0.0
2611,447,2025-03-22,Completed,1278.3465309200603,1274.621674969452,3.724855950608344
2612,264,2025-11-01,Completed,1103.7370178041542,1141.1984659635666,-37.461448159412384
2613,838,2025-07-21,Completed,1438.792035819758,1438.792035819758,0.0
2614,642,2025-08-12,Cancelled,313.02,313.02,0.0
2615,427,2025-08-30,Cancelled,1002.3,1002.3,0.0
2616,900,2025-10-11,Completed,2188.2465846223326,2234.9285055350556,-46.681920912722944
2617,442,2025-07-31,Cancelled,53.883256226006495,51.22590305072057,2.6573531752859267
2618,204,2025-01-08,Completed,1882.907606115279,1980.3155897333465,-97.40798361806765
2619,804,2024-12-07,Completed,497.31376350041546,495.07443484653555,2.239328653879909
2620,570,2025-09-11,Completed,1173.6846988957966,1188.9900208356178,-15.30532193982117
2621,918,2025-05-20,Completed,348.38967565098216,352.0484708597807,-3.6587952087985514
2622,70,2025-05-14,Cancelled,1210.17,1210.17,0.0
2623,127,2025-05-30,Completed,938.4073860357761,934.0953475014359,4.312038534340218
2624,799,2025-08-07,Cancelled,912.8673030132884,889.6397628818969,23.227540131391493
2625,801,2025-08-14,Completed,1106.06,1106.06,0.0
2626,167,2025-10-16,Completed,135.74,135.74,0.0
2627,107,2025-05-07,Completed,142.28,142.28,0.0
2628,938,2025-02-28,Completed,1223.39,1223.3899999999999,2.2737367544323206e-13
2629,266,2025-11-02,Cancelled,1830.3356627334174,1859.520484171322,-29.184821437904702
2630,985,2025-05-17,Completed,2218.348411041522,0.0,2218.348411041522
2631,322,2025-07-30,Completed,613.48,613.48,0.0
2632,927,2025-03-29,Cancelled,724.1752044365072,756.9014637980156,-32.72625936150837
2633,646,2025-04-19,Completed,38.38,38.38,0.0
2634,105,2025-09-24,Cancelled,1508.6146788990825,1519.347685484616,-10.73300658553353
2635,878,2024-12-27,Cancelled,218.80324945512186,208.181732491281,10.621516963840861
2636,615,2025-07-09,Cancelled,1761.2833924901925,0.0,1761.2833924901925
2637,155,2025-07-07,Cancelled,1008.97,1008.97,0.0
2638,117,2025-03-16,Cancelled,618.34,618.34,0.0
2639,722,2025-08-25,Completed,351.55,0.0,351.55
2640,642,2025-11-03,Cancelled,196.39,196.39,0.0
2641,394,2025-01-23,Completed,1061.5,1061.5,0.0
2642,979,2025-11-15,Completed,440.71229050279334,437.6560332871013,3.0562572156920282
2643,24,2025-02-02,Completed,1274.14,1274.14,0.0
2644,56,2025-01-23,Completed,1387.89,1387.89,0.0
2645,866,2025-10-13,Cancelled,158.51126927639382,158.51126927639382,0.0
2646,796,2025-05-12,Completed,1350.1796048692877,0.0,1350.1796048692877
2647,779,2025-03-05,Completed,1522.23,1522.23,0.0
2648,780,2025-05-09,Completed,457.12,457.12,0.0
2649,701,2025-08-16,Completed,938.0756953944367,1018.5166848202792,-80.44098942584253
2650,526,2025-06-04,Cancelled,508.22515795519814,0.0,508.22515795519814
2651,958,2025-06-09,Completed,601.7662884547901,601.7662884547901,0.0
2652,493,2025-09-22,Cancelled,344.0642201834862,346.51205765499395,-2.4478374715077393
2653,308,2025-09-16,Cancelled,1411.9948108971162,1411.9948108971162,0.0
2654,432,2025-01-01,Completed,472.50447733056836,476.00417814072745,-3.4997008101590836
2655,837,2025-04-12,Completed,169.60147386793366,167.9727263996927,1.6287474682409595
2656,941,2025-09-30,Cancelled,607.44,0.0,607.44
2657,792,2025-06-29,Completed,1433.34,1433.34,0.0
2658,550,2025-11-01,Completed,958.9987398327414,958.9987398327414,0.0
2659,78,2025-08-10,Completed,229.18,0.0,229.18
2660,2,2025-05-10,Completed,832.6634109691961,884.6737178207942,-52.0103068515981
2661,871,2025-03-07,Completed,,0.0,
2662,664,2025-09-21,Completed,1133.8189801417025,1042.3853211009175,91.43365904078496
2663,553,2025-02-08,Completed,1339.0031031807605,1256.9685935366408,82.03450964411968
2664,787,2025-10-09,Completed,121.00809753434629,121.00809753434629,0.0
2665,734,2025-08-08,Completed,1604.0894628485871,1563.2740538075695,40.815409041017574
2666,413,2025-11-11,Cancelled,593.46,593.46,0.0
2667,648,2025-10-14,Cancelled,1437.0502767527676,0.0,1437.0502767527676
2668,86,2025-07-07,Completed,1931.76,1931.76,0.0
2669,109,2024-11-22,Cancelled,462.9604628736741,461.40317155213836,1.557291321535729
2670,146,2025-11-03,Cancelled,1844.83,1844.83,0.0
2671,539,2025-05-11,Cancelled,933.7058602554471,992.0275394132908,-58.32167915784373
2672,346,2025-07-12,Completed,1667.03,0.0,1667.03
2673,579,2025-04-23,Completed,243.94,243.94,0.0
2674,175,2025-07-07,Completed,265.88828694190175,265.88828694190175,0.0
2675,593,2025-11-02,Cancelled,542.5249169435216,551.175512104283,-8.65059516076144
2676,202,2025-07-25,Cancelled,413.5514018691589,413.5514018691589,0.0
2677,153,2025-10-06,Cancelled,1832.5505250084677,1832.5505250084677,0.0
2678,457,2025-04-09,Cancelled,1205.02,1205.02,0.0
2679,50,2024-12-26,Cancelled,932.16,932.16,0.0
2680,396,2024-12-29,Completed,1113.37,1113.37,0.0
2681,727,2025-09-18,Completed,370.801317233809,340.8990825688073,29.902234665001743
2682,241,2024-11-21,Completed,1242.8447444551591,1242.8447444551591,0.0
2683,428,2024-11-28,Cancelled,1911.74,1911.74,0.0
2684,206,2024-12-23,Cancelled,1344.1450366554388,1344.1450366554388,0.0
2685,966,2025-09-24,Completed,59.30893384860195,0.0,59.30893384860195
2686,288,2025-04-18,Completed,1645.01,1645.01,0.0
2687,130,2025-11-09,Cancelled,1536.3276243737623,1524.0753582986595,12.252266075102852
2688,958,2025-09-09,Cancelled,1002.4364530865644,1030.0674049109293,-27.630951824364956
2689,323,2025-09-04,Cancelled,1379.87,1379.87,0.0
2690,848,2025-05-06,Cancelled,1080.46,1080.46,0.0
2691,378,2025-05-06,Cancelled,1930.43,1930.43,0.0
2692,287,2025-06-29,Completed,12.82,0.0,12.82
2693,351,2025-03-30,Completed,816.18,816.18,0.0
2694,612,2025-04-09,Completed,379.19,379.19,0.0
2695,438,2025-03-26,Completed,817.5862393082057,854.5338441890166,-36.9476048808109
2696,664,2025-10-16,Cancelled,1936.06,1936.06,0.0
2697,267,2025-06-05,Completed,481.87,481.87,0.0
2698,461,2025-01-11,Completed,532.4850441553509,532.4850441553509,0.0
2699,995,2024-11-29,Cancelled,957.13,957.13,0.0
2700,969,2025-07-31,Cancelled,763.894084063392,763.894084063392,0.0
2701,900,2025-08-29,Cancelled,650.2,0.0,650.2
2702,60,2025-09-12,Completed,1175.6237554175939,1208.0284063553202,-32.404650937726274
2703,249,2025-01-03,Completed,817.9187482326328,823.9768303105119,-6.058082077879135
2704,381,2025-03-03,Cancelled,417.6063303659743,0.0,417.6063303659743
2705,345,2025-11-13,Completed,634.89,634.89,0.0
2706,880,2024-11-28,Cancelled,358.97,358.97,0.0
2707,99,2025-10-06,Completed,2014.3615219600315,0.0,2014.3615219600315
2708,143,2025-02-28,Cancelled,1728.5064292779427,930.4253214638971,798.0811078140456
2709,757,2025-10-31,Completed,664.5549318364074,675.859256670162,-11.304324833754663
2710,253,2025-04-03,Completed,50.6041850869437,50.6041850869437,0.0
2711,787,2025-07-30,Cancelled,372.7335367654297,372.7335367654297,0.0
2712,703,2024-12-01,Completed,106.87169629985584,102.18709795993384,4.684598339922005
2713,288,2025-07-29,Cancelled,1899.75,0.0,1899.75
2714,483,2025-11-05,Cancelled,666.3753932191543,0.0,666.3753932191543
2715,606,2025-10-24,Cancelled,783.4587336497281,775.3809141940658,8.07781945566228
2716,832,2025-07-09,Cancelled,844.003362600411,844.003362600411,0.0
2717,396,2024-12-16,Completed,684.0,684.0,0.0
2718,432,2025-02-27,Cancelled,1778.4866468842731,1778.4866468842731,0.0
2719,846,2024-11-22,Completed,759.8746383799422,757.3185968284479,2.5560415514943315
2720,450,2025-05-15,Cancelled,1514.73,1514.73,0.0
2721,500,2024-11-30,Completed,1288.063431042768,0.0,1288.063431042768
2722,144,2024-12-06,Completed,678.1131727130066,0.0,678.1131727130066
2723,423,2025-10-14,Cancelled,1701.54,1701.54,0.0
2724,361,2025-05-26,Cancelled,796.6632962588473,796.6632962588473,0.0
2725,66,2025-07-17,Completed,992.71,992.71,0.0
2726,470,2025-06-28,Completed,681.1222522175087,664.0285741141084,17.093678103400293
2727,835,2025-06-02,Completed,1691.9012062033312,1691.9012062033312,0.0
2728,112,2025-01-08,Completed,549.85,549.85,0.0
2729,917,2024-11-24,Completed,1280.1639344262296,1275.857760691975,4.306173734254571
2730,269,2025-05-17,Completed,1011.8533982834609,996.3682046596618,15.485193623799091
2731,332,2025-02-23,Completed,1498.16,1498.16,0.0
2732,375,2025-10-21,Completed,645.48,645.48,0.0
2733,803,2025-05-21,Cancelled,731.2506063840109,731.2506063840109,0.0
2734,545,2025-02-14,Completed,603.2081843464442,603.2081843464442,0.0
2735,50,2025-01-04,Completed,1187.61,1187.61,0.0
2736,320,2025-07-15,Cancelled,1237.24,1237.24,0.0
2737,669,2024-12-02,Completed,345.7,345.7,0.0
2738,35,2025-08-13,Cancelled,1660.25,1660.25,0.0
2739,404,2024-11-22,Cancelled,1582.8447444551593,1577.5204228736186,5.324321581540744
2740,118,2025-10-14,Completed,970.4105166051661,974.1173746961454,-3.706858090979267
2741,725,2024-11-28,Completed,1479.33,1479.33,0.0
2742,309,2025-06-09,Completed,812.33,812.3299999999999,1.1368683772161603e-13
2743,133,2025-01-22,Completed,1026.21,1026.21,0.0
2744,512,2025-05-23,Completed,1468.181818181818,1468.181818181818,0.0
2745,772,2025-02-24,Completed,840.8605341246292,840.8605341246292,0.0
2746,884,2025-02-04,Cancelled,473.58,473.58,0.0
2747,432,2025-08-03,Completed,597.9407390458757,606.5452013461761,-8.604462300300384
2748,853,2025-08-13,Cancelled,1004.2863657090743,1090.404990593128,-86.11862488405382
2749,401,2025-10-13,Completed,629.8662361623617,629.8662361623617,0.0
2750,843,2025-07-29,Completed,2135.2362429927925,0.0,2135.2362429927925
2751,673,2025-07-08,Completed,759.5,759.5,0.0
2752,125,2025-10-01,Cancelled,1579.9131479257137,1555.7638067509781,24.149341174735582
2753,8,2025-06-07,Completed,2282.699597932223,2324.353725581939,-41.65412764971643
2754,568,2025-02-08,Completed,131.01241272304114,134.1875248311482,-3.175112108107072
2755,152,2025-05-16,Cancelled,1530.2534424266612,1487.940234791889,42.3132076347722
2756,498,2025-08-23,Completed,1432.3299336567977,1340.229778560178,92.1001550966198
2757,618,2025-07-02,Completed,165.5899880810489,161.4151272220286,4.174860859020299
2758,897,2025-11-10,Completed,1975.07,1975.0700000000002,-2.2737367544323206e-13
2759,654,2025-08-09,Cancelled,1980.317976093768,1996.3032288254562,-15.985252731688206
2760,935,2025-09-30,Completed,952.66,952.66,0.0
2761,780,2025-04-22,Cancelled,1091.09,1091.09,0.0
2762,555,2025-03-11,Completed,1451.75,1451.75,0.0
2763,902,2025-04-17,Cancelled,259.80985306828006,261.94810224632073,-2.1382491780406667
2764,2,2025-11-08,Completed,837.3878597227077,836.5107076350093,0.8771520876983914
2765,237,2025-09-16,Cancelled,985.9894077997111,0.0,985.9894077997111
2766,374,2025-07-01,Completed,2045.0536352800955,1993.4936679446962,51.55996733539928
2767,990,2025-03-10,Completed,1342.61,1342.61,0.0
2768,290,2025-04-01,Cancelled,1928.78,1928.78,0.0
2769,956,2025-03-05,Completed,,0.0,
2770,373,2025-09-21,Cancelled,384.622293184313,353.60550458715596,31.016788597157017
2771,538,2025-07-01,Cancelled,192.51,192.51,0.0
2772,129,2025-01-17,Cancelled,441.73,441.73,0.0
2773,769,2025-09-17,Completed,258.03811994810894,237.2293577981651,20.808762149943846
2774,464,2025-10-10,Completed,662.13,662.13,0.0
2775,278,2025-04-30,Completed,1457.408631598829,1449.3332081141998,8.075423484629255
2776,349,2025-01-27,Completed,1969.05,0.0,1969.05
2777,427,2024-11-28,Cancelled,660.6246996636232,634.5241392042833,26.10056045933993
2778,60,2024-11-18,Cancelled,995.5448408871747,995.5448408871747,0.0
2779,13,2025-05-21,Completed,1583.3317163093045,1583.3317163093045,0.0
2780,556,2025-01-09,Completed,730.01,730.01,0.0
2781,823,2025-07-13,Completed,2024.026954804229,2035.1401869158879,-11.113232111658817
2782,332,2025-05-26,Completed,1762.954414310444,1762.954414310444,0.0
2783,664,2025-06-02,Cancelled,1233.5073891625616,1145.7948201702206,87.71256899234095
2784,435,2025-07-29,Completed,1341.3797048392632,1341.3797048392632,0.0
2785,487,2025-01-15,Cancelled,1122.0912813342654,1072.1920030537265,49.899278280538965
2786,688,2025-08-03,Cancelled,724.5496603996456,0.0,724.5496603996456
2787,262,2025-03-27,Completed,481.84,481.84,0.0
2788,556,2025-06-08,Completed,352.70935960591135,327.62880937128216,25.080550234629186
2789,878,2025-03-27,Cancelled,1282.122379922925,1340.0628745456331,-57.94049462270823
2790,205,2025-08-03,Cancelled,246.92390983364504,230.1822756445461,16.74163418909893
2791,268,2025-05-19,Completed,1098.195523069895,1098.195523069895,0.0
2792,155,2025-04-11,Completed,411.14,411.14000000000004,-5.684341886080802e-14
2793,992,2025-04-17,Cancelled,209.43,209.43,0.0
2794,206,2025-02-05,Cancelled,316.79,316.79,0.0
2795,286,2025-04-16,Cancelled,385.0571401133199,388.2261812548412,-3.1690411415212907
2796,422,2025-07-16,Cancelled,224.29165092557616,565.5901686196056,-341.29851769402944
2797,125,2025-10-22,Completed,38.0234019920704,37.20507188549971,0.8183301065706843
2798,830,2024-12-09,Completed,600.16,600.16,0.0
2799,107,2025-05-10,Cancelled,1971.76,1971.76,0.0
2800,800,2025-09-22,Cancelled,711.0917431192661,711.0917431192661,0.0
2801,889,2025-02-22,Completed,972.77,972.77,0.0
2802,237,2025-03-07,Cancelled,1679.0,1679.0,0.0
2803,515,2025-08-07,Completed,686.5730532667982,692.1151146467009,-5.542061379902748
2804,308,2025-03-25,Cancelled,541.1974809662562,565.6547794478829,-24.457298481626708
2805,39,2025-04-02,Completed,674.1,0.0,674.1
2806,823,2025-07-28,Completed,163.37947603249057,165.7305326679819,-2.351056635491318
2807,476,2025-08-12,Cancelled,943.0978006551239,943.0978006551239,0.0
2808,171,2025-07-26,Completed,934.2574068781556,965.3410768776455,-31.08366999948987
2809,419,2025-11-02,Completed,195.76224035608308,202.40651965484182,-6.6442792987587325
2810,115,2025-04-30,Completed,1640.4287468127302,1640.4287468127302,0.0
2811,304,2025-02-05,Completed,828.29,828.29,0.0
2812,782,2024-12-13,Cancelled,1331.4,1331.4,0.0
2813,271,2024-11-25,Cancelled,1758.66,1758.6599999999999,2.2737367544323206e-13
2814,422,2025-02-11,Cancelled,1816.6170043702823,1664.9704142011833,151.646590169099
2815,303,2025-06-28,Completed,1919.17,0.0,1919.17
2816,274,2025-04-19,Cancelled,244.96302698549894,244.96302698549894,0.0
2817,685,2025-07-17,Cancelled,512.9693993199849,1235.577175539279,-722.6077762192942
2818,292,2025-09-13,Completed,662.39,662.39,0.0
2819,30,2025-09-27,Completed,1348.2660550458713,1357.8582648064305,-9.592209760559172
2820,684,2025-05-26,Cancelled,1785.86,1785.86,0.0
2821,679,2025-08-14,Completed,1273.953488372093,1273.953488372093,0.0
2822,619,2025-01-13,Cancelled,1933.5,1933.5,0.0
2823,781,2025-07-27,Completed,496.3227588834905,496.3227588834905,0.0
2824,699,2025-08-21,Completed,272.4329141499158,254.9152228296118,17.51769132030401
2825,68,2025-03-16,Completed,185.82,185.82,0.0
2826,212,2024-12-21,Completed,532.31,532.31,0.0
2827,625,2025-11-05,Completed,222.12847555129437,219.29511827335006,2.833357277944316
2828,103,2025-01-13,Completed,1389.1840607210625,1389.1840607210625,0.0
2829,918,2025-05-19,Completed,1744.81,1744.81,0.0
2830,64,2025-09-16,Completed,1035.83,1035.83,0.0
2831,961,2025-04-09,Completed,1129.5549306700282,1118.70738499952,10.847545670508225
2832,902,2024-11-27,Completed,1042.35,1042.35,0.0
2833,118,2025-01-16,Completed,1049.82,1049.82,0.0
2834,684,2025-01-26,Cancelled,1437.3890638419696,1441.5159345391905,-4.126870697220966
2835,315,2025-04-06,Completed,1138.5106592003144,1123.7176379327063,14.793021267608083
2836,315,2025-03-06,Completed,,0.0,
2837,622,2025-05-06,Completed,239.1,239.1,0.0
2838,473,2025-01-31,Completed,972.11,972.11,0.0
2839,980,2025-08-08,Cancelled,1770.47,1770.47,0.0
2840,499,2025-11-18,Cancelled,1850.6241331484052,1850.6241331484052,0.0
2841,459,2025-10-02,Completed,135.55555555555554,128.10206616235743,7.453489393198112
2842,994,2025-06-07,Cancelled,223.2969557725445,223.2969557725445,0.0
2843,804,2025-05-30,Completed,381.96,381.96,0.0
2844,779,2024-11-30,Completed,1337.2224891878905,1282.431073798496,54.79141538939439
2845,202,2025-05-14,Completed,1486.13,0.0,1486.13
2846,636,2025-10-21,Cancelled,1242.9842375012086,0.0,1242.9842375012086
2847,873,2025-05-11,Completed,899.89,899.89,0.0
2848,142,2025-10-11,Cancelled,424.3,424.3,0.0
2849,888,2025-10-05,Cancelled,300.81,300.81,0.0
2850,825,2025-09-22,Cancelled,152.68242782450557,152.68242782450557,0.0
2851,43,2025-07-16,Completed,1924.61,1924.61,0.0
2852,264,2025-07-26,Completed,770.7710280373832,754.8106623956069,15.96036564177632
2853,279,2025-06-19,Completed,1230.41,1230.41,0.0
2854,282,2025-01-28,Completed,625.5813953488372,630.6237541077461,-5.042358758908904
2855,488,2025-08-05,Cancelled,1826.3316699547406,1826.3316699547406,0.0
2856,387,2025-08-12,Completed,1155.98,1155.98,0.0
2857,755,2025-02-18,Cancelled,736.8,736.8,0.0
2858,984,2025-05-23,Completed,460.6286989424663,436.40959647026375,24.219102472202565
2859,654,2025-07-04,Completed,465.14710029138075,0.0,465.14710029138075
2860,694,2025-02-21,Completed,1781.7569412835685,0.0,1781.7569412835685
2861,173,2025-10-04,Cancelled,902.0908004778972,870.67573800738,31.415062470517228
2862,934,2024-12-14,Cancelled,1436.3168535195734,1529.9530148786216,-93.63616135904817
2863,47,2025-07-01,Cancelled,1196.2872450418272,1188.8006725200821,7.4865725217450745
2864,869,2025-04-25,Cancelled,1198.75,1198.75,0.0
2865,815,2025-08-04,Completed,548.3114773122896,548.3114773122896,0.0
2866,212,2025-11-11,Completed,1817.1399119107864,1784.5297257500458,32.61018616074057
2867,330,2025-01-25,Cancelled,54.995705697108505,55.15360321561872,-0.15789751851021805
2868,677,2025-08-02,Cancelled,2277.897265759066,0.0,2277.897265759066
2869,773,2025-11-03,Cancelled,561.3806327900288,561.0820313619596,0.29860142806921885
2870,284,2025-09-22,Cancelled,1075.3466696976586,1130.3345280764636,-54.98785837880496
2871,621,2024-11-21,Cancelled,1875.13,1875.13,0.0
2872,855,2025-03-03,Completed,1017.47,1017.47,0.0
2873,364,2025-02-15,Cancelled,1320.7389749702027,1320.7389749702027,0.0
2874,87,2025-06-10,Completed,1985.01,1985.01,0.0
2875,357,2025-04-26,Completed,1235.95,1235.95,0.0
2876,60,2025-10-06,Completed,1673.139889353054,1673.139889353054,0.0
2877,957,2025-05-17,Cancelled,177.39,177.39,0.0
2878,689,2024-12-10,Completed,275.03,275.03,0.0
2879,635,2025-07-16,Cancelled,37.25,37.25,0.0
2880,646,2025-09-17,Completed,899.46,899.46,0.0
2881,196,2025-03-30,Cancelled,480.8440642917567,502.5739267118577,-21.72986242010103
2882,592,2025-09-15,Completed,1257.06,1257.06,0.0
2883,423,2025-08-25,Completed,439.25,439.25,0.0
2884,519,2025-04-26,Cancelled,1860.1955848179707,1860.1955848179707,0.0
2885,895,2024-12-01,Completed,265.35,0.0,265.35
2886,731,2025-04-26,Completed,1591.8183578621224,0.0,1591.8183578621224
2887,531,2025-08-19,Completed,1034.6965046044163,0.0,1034.6965046044163
2888,115,2025-08-15,Completed,628.18,628.18,0.0
2889,989,2025-03-29,Cancelled,516.45,516.45,0.0
2890,96,2025-09-30,Completed,384.2372724752841,384.2372724752841,0.0
2891,816,2024-12-04,Completed,1486.614972768393,0.0,1486.614972768393
2892,20,2024-12-21,Cancelled,474.02,0.0,474.02
2893,425,2024-11-22,Completed,1975.74,0.0,1975.74
2894,193,2025-04-04,Completed,1477.03,1477.03,0.0
2895,766,2025-08-07,Cancelled,486.9792271092027,490.91015442208703,-3.9309273128843074
2896,96,2025-04-29,Completed,958.6174331853812,953.305785123967,5.311648061414189
2897,364,2025-04-21,Completed,367.35089078233926,358.2963452639531,9.054545518386135
2898,394,2025-08-10,Completed,1837.43,1837.43,0.0
2899,752,2025-06-15,Completed,76.41,0.0,76.41
2900,474,2024-12-21,Cancelled,1209.17,1209.17,0.0
2901,963,2025-02-15,Cancelled,1450.5860150973383,1450.5860150973383,0.0
2902,601,2025-02-25,Cancelled,434.78,434.78,0.0
2903,491,2025-06-20,Cancelled,1418.0913744808267,1379.969921985149,38.12145249567766
2904,421,2025-04-13,Cancelled,758.2177833801998,750.9363295880152,7.281453792184607
2905,19,2025-09-10,Cancelled,1604.62,1604.62,0.0
2906,943,2025-03-02,Completed,1157.1810089020773,0.0,1157.1810089020773
2907,615,2024-12-18,Completed,1332.37,0.0,1332.37
2908,845,2025-10-24,Cancelled,1449.44,1449.44,0.0
2909,868,2025-03-06,Completed,,1629.3542453286864,
2910,352,2025-11-16,Completed,638.0001874238591,626.5507086324313,11.449478791427737
2911,378,2025-05-28,Cancelled,1537.010963646855,1529.9483055715104,7.062658075344643
2912,926,2025-05-15,Completed,299.44,299.44,0.0
2913,924,2025-07-01,Completed,561.25,561.25,0.0
2914,804,2025-09-27,Completed,1173.46,1173.46,0.0
2915,932,2025-01-08,Cancelled,502.3834393694806,502.3834393694806,0.0
2916,729,2024-12-07,Completed,779.19,779.19,0.0
2917,69,2025-03-23,Cancelled,1350.9521116138762,1407.8887906474113,-56.93667903353503
2918,309,2025-07-17,Completed,478.318851530034,1206.1636658092787,-727.8448142792447
2919,586,2025-01-30,Cancelled,1749.13,1749.1299999999999,2.2737367544323206e-13
2920,721,2025-01-31,Cancelled,483.67,483.67,0.0
2921,536,2025-08-16,Completed,609.9316005471956,619.6516260539238,-9.720025506728234
2922,789,2025-08-01,Cancelled,353.1,353.1,0.0
2923,349,2025-06-27,Completed,1314.4641999038924,1304.123957091776,10.340242812116458
2924,730,2025-04-20,Completed,360.90463843272835,363.8749031758327,-2.9702647431043374
2925,801,2025-06-09,Completed,155.25792490349747,155.25792490349747,0.0
2926,336,2024-12-01,Cancelled,346.87,346.87,0.0
2927,358,2025-04-07,Cancelled,1409.91,1409.91,0.0
2928,543,2025-02-09,Cancelled,306.66,0.0,306.66
2929,364,2025-08-23,Completed,313.79,313.79,0.0
2930,125,2025-08-03,Cancelled,2073.5156160622355,2103.353835441569,-29.838219379333623
