payment_id,order_id,payment_date,amount,payment_method
3245,3030,2025-08-04,1106.82,card
3246,3031,2025-01-08,1728.78,paypal
3247,3032,2025-04-10,1251.36,ideal
3248,3033,2025-04-18,288.34,card
3249,3034,2025-04-15,1836.51,card
3250,3035,2025-10-16,337.03,ideal
3251,3035,2025-10-14,7.73,card
3252,3036,2025-05-20,202.74,ideal
3253,3037,2025-10-16,1910.85,card
3254,3038,2025-01-17,18.66,ideal
3255,3039,2025-02-13,104.19,paypal
3256,3040,2025-07-04,1834.15,bank_transfer
3257,3041,2025-04-20,239.81,ideal
3258,3042,2025-09-25,804.73,ideal
3259,3043,2025-03-18,1518.15,paypal
3260,3044,2025-09-27,1280.83,ideal
3261,3046,2024-12-01,979.85,ideal
3262,3049,2025-01-19,1116.39,ideal
3263,3050,2025-11-09,780.61,card
3264,3051,2025-11-09,203.34,card
3265,3051,2025-11-09,1357.1,paypal
3266,3052,2024-12-07,291.95,ideal
3267,3053,2025-10-26,1943.02,card
3268,3054,2024-12-23,856.13,ideal
3269,3055,2025-10-03,640.84,bank_transfer
3270,3056,2025-05-20,809.11,bank_transfer
3271,3057,2025-05-11,412.54,ideal
3272,3058,2025-08-17,1038.47,card
3273,3059,2025-08-19,250.39,card
3274,3060,2025-02-16,883.41,card
3275,3061,2025-04-19,252.4,card
3276,3061,2025-04-17,155.52,paypal
3277,3063,2025-03-17,1261.21,card
3278,3065,2025-09-04,27.84,card
3279,3066,2025-06-17,751.5,card
3280,3067,2025-05-02,133.45,bank_transfer
3281,3068,2025-11-10,125.38,ideal
3282,3069,2025-08-19,732.71,card
3283,3071,2025-05-31,1958.82,card
3284,3072,2025-04-30,847.47,paypal
3285,3073,2025-04-22,846.72,card
3286,3075,2025-09-17,1585.77,ideal
3287,3077,2025-03-19,1645.95,ideal
3288,3078,2025-08-01,61.06,paypal
3289,3079,2025-01-15,689.09,paypal
3290,3080,2025-06-06,746.36,ideal
3291,3081,2025-09-13,791.96,paypal
3292,3081,2025-09-12,229.0,bank_transfer
3293,3082,2024-12-11,415.55,bank_transfer
3294,3083,2025-10-15,1518.94,card
3295,3084,2025-02-14,386.89,bank_transfer
3296,3085,2025-08-26,1028.67,bank_transfer
3297,3086,2025-10-21,1123.26,paypal
3298,3087,2025-03-24,7.77,card
3299,3087,2025-03-14,422.86,card
3300,3088,2025-04-02,14.13,card
3301,3089,2025-09-02,1907.15,card
3302,3090,2025-06-15,1200.19,ideal
3303,3091,2025-06-26,378.75,bank_transfer
3304,3091,2025-07-04,149.39,card
3305,3092,2025-02-01,255.44,card
3306,3092,2025-02-02,1496.16,bank_transfer
3307,3093,2025-05-05,197.41,paypal
3308,3093,2025-05-13,427.72,card
3309,3093,2025-05-12,265.15,nan
3310,3094,2025-09-26,1251.36,bank_transfer
3311,3095,2025-01-30,298.62,bank_transfer
3312,3096,2025-10-02,1049.39,card
3313,3097,2025-07-13,1019.45,card
3314,3099,2025-03-31,1808.26,card
3315,3100,2025-04-27,441.96,nan
3316,3100,2025-04-17,576.22,ideal
3317,3101,2025-01-03,1831.48,card
3318,3102,2025-08-06,1827.78,card
3319,3104,2025-01-14,432.24,card
3320,3105,2025-07-10,1537.97,card
3321,3106,2025-01-01,1930.39,paypal
3322,3107,2025-01-07,338.24,ideal
3323,3108,2025-05-11,1342.45,card
3324,3110,2025-09-11,1542.59,bank_transfer
3325,3111,2025-08-20,331.68,bank_transfer
3326,3111,2025-08-23,205.4,card
3327,3112,2025-09-11,1694.21,paypal
3328,3113,2025-05-13,551.34,card
3329,3114,2025-09-10,1741.9,bank_transfer
3330,3115,2025-01-31,173.56,card
3331,3116,2024-12-29,581.68,bank_transfer
3332,3117,2025-03-21,364.94,paypal
3333,3118,2025-01-28,1038.26,card
3334,3119,2025-06-24,425.21,bank_transfer
3335,3119,2025-07-02,90.33,ideal
3336,3120,2025-03-27,1696.72,card
3337,3121,2025-03-30,300.88,nan
3338,3122,2025-08-08,1345.84,bank_transfer
3339,3123,2024-12-31,693.31,ideal
3340,3124,2025-02-20,973.41,ideal
3341,3126,2025-01-18,1116.95,card
3342,3127,2025-11-17,1154.66,ideal
3343,3128,2025-04-13,1374.49,card
3344,3129,2025-01-03,1990.02,card
3345,3130,2025-02-17,1995.03,bank_transfer
3346,3131,2025-03-03,1069.23,bank_transfer
3347,3131,2025-03-04,248.71,card
3348,3131,2025-03-03,635.48,bank_transfer
3349,3132,2025-01-25,15.72,card
3350,3132,2025-01-30,30.44,card
3351,3133,2025-07-21,122.51,card
3352,3134,2025-06-21,326.43,nan
3353,3135,2025-11-14,569.31,ideal
3354,3137,2025-02-06,308.87,ideal
3355,3138,2025-02-17,1317.47,paypal
3356,3139,2025-08-29,889.91,card
3357,3140,2025-02-07,1055.76,card
3358,3141,2025-01-17,1352.49,nan
3359,3142,2025-11-18,1964.37,card
3360,3144,2025-11-13,1071.7,card
3361,3145,2025-06-19,452.65,ideal
3362,3146,2025-05-30,427.2,card
3363,3147,2025-07-16,448.1,card
3364,3149,2025-07-14,480.88,ideal
3365,3150,2025-10-16,43.99,bank_transfer
3366,3150,2025-10-19,43.85,paypal
3367,3151,2024-11-29,1497.01,paypal
3368,3152,2025-10-02,43.04,paypal
3369,3153,2025-06-10,1248.75,paypal
3370,3154,2025-07-23,45.99,ideal
3371,3155,2025-06-25,1720.47,card
3372,3156,2025-02-11,765.27,card
3373,3157,2025-10-30,1526.08,paypal
3374,3158,2025-01-17,916.12,nan
3375,3159,2025-08-20,1569.98,ideal
3376,3160,2025-07-17,1401.31,card
3377,3162,2025-07-03,1786.45,card
3378,3163,2025-05-29,357.42,card
3379,3164,2025-03-20,1435.09,card
3380,3165,2025-10-09,1257.98,bank_transfer
3381,3166,2025-05-06,10.87,bank_transfer
3382,3166,2025-05-09,50.35,ideal
3383,3167,2025-08-07,1674.72,card
3384,3168,2025-06-03,370.43,bank_transfer
3385,3168,2025-06-05,92.49,card
3386,3169,2025-10-14,1688.09,ideal
3387,3170,2025-06-08,587.46,bank_transfer
3388,3171,2025-03-02,185.35,ideal
3389,3172,2025-07-20,426.47,paypal
3390,3173,2025-08-04,1405.86,card
3391,3174,2025-03-11,1671.58,card
3392,3175,2025-01-11,1735.45,ideal
3393,3176,2025-05-08,1776.04,bank_transfer
3394,3177,2025-07-10,578.93,card
3395,3178,2025-04-04,91.85,card
3396,3179,2025-02-26,722.8,bank_transfer
3397,3179,2025-02-22,770.36,nan
3398,3180,2025-03-31,382.2,card
3399,3181,2025-08-02,1412.87,nan
3400,3182,2025-01-18,1681.14,ideal
3401,3183,2025-07-28,212.39,paypal
3402,3185,2025-03-11,1192.8,ideal
3403,3188,2025-07-07,1582.03,paypal
3404,3189,2025-06-07,1092.13,bank_transfer
3405,3190,2025-05-15,355.99,ideal
3406,3191,2025-10-07,469.51,bank_transfer
3407,3192,2025-10-02,740.61,ideal
3408,3193,2025-04-19,893.86,ideal
3409,3194,2025-10-14,1104.13,card
3410,3196,2025-10-28,446.9,bank_transfer
3411,3197,2025-01-12,1383.54,ideal
3412,3198,2025-08-22,62.59,bank_transfer
3413,3199,2025-10-16,267.97,ideal
3414,3200,2025-05-29,1928.88,bank_transfer
3415,3201,2025-06-28,1872.27,paypal
3416,3202,2025-08-29,421.81,bank_transfer
3417,3203,2025-08-10,1942.21,ideal
3418,3205,2025-07-06,1860.09,bank_transfer
3419,3206,2025-01-29,1870.65,card
3420,3207,2025-02-28,185.02,card
3421,3208,2025-10-13,53.21,paypal
3422,3209,2025-02-01,429.59,ideal
3423,3210,2025-11-09,1354.35,bank_transfer
3424,3211,2025-06-29,1449.17,ideal
3425,3212,2025-11-04,66.11,card
3426,3213,2025-03-19,1951.58,card
3427,3214,2025-01-24,97.86,ideal
3428,3215,2025-10-30,1232.29,card
3429,3216,2025-10-27,275.86,ideal
3430,3216,2025-10-23,205.02,ideal
3431,3216,2025-10-30,975.62,nan
3432,3217,2025-09-15,1997.84,bank_transfer
3433,3218,2025-09-29,1593.69,bank_transfer
3434,3219,2025-01-12,942.78,card
3435,3220,2024-12-16,500.13,card
3436,3221,2025-04-13,726.26,paypal
3437,3222,2025-03-27,29.08,card
3438,3222,2025-04-04,1818.29,bank_transfer
3439,3223,2025-02-26,88.37,paypal
3440,3224,2025-08-24,315.07,ideal
3441,3225,2025-01-03,5.03,bank_transfer
3442,3225,2025-01-04,192.8,card
3443,3226,2025-07-23,1404.28,card
3444,3227,2025-06-25,1521.06,paypal
3445,3228,2024-12-30,297.68,ideal
3446,3229,2025-03-07,974.28,ideal
3447,3230,2025-08-17,1053.67,bank_transfer
3448,3231,2025-11-02,1802.45,paypal
3449,3232,2025-11-16,1049.88,bank_transfer
3450,3233,2025-04-26,1633.65,bank_transfer
3451,3234,2025-06-04,541.88,ideal
3452,3235,2025-01-03,1963.14,card
3453,3236,2025-02-22,1393.1,ideal
3454,3237,2025-01-09,208.19,ideal
3455,3238,2025-03-26,513.91,bank_transfer
3456,3239,2025-08-30,1241.45,card
3457,3240,2025-05-25,545.88,paypal
3458,3241,2025-09-14,546.46,ideal
3459,3242,2025-03-27,182.75,paypal
3460,3243,2025-10-21,7.38,card
3461,3243,2025-10-22,1591.84,card
3462,3243,2025-10-21,322.95,bank_transfer
3463,3244,2025-04-02,1886.95,card
3464,3245,2025-02-14,99.19,card
3465,3246,2024-12-27,406.48,card
3466,3247,2025-02-19,1563.46,card
3467,3248,2025-11-05,922.65,card
3468,3249,2025-03-02,377.04,paypal
3469,3249,2025-03-04,153.45,card
3470,3250,2025-05-30,1690.61,bank_transfer
3471,3251,2025-05-06,191.24,paypal
3472,3252,2025-01-18,383.76,card
3473,3253,2025-02-22,1815.61,card
3474,3256,2025-07-02,1155.61,paypal
3475,3257,2025-03-14,1736.12,paypal
3476,3258,2025-07-06,772.77,bank_transfer
3477,3258,2025-07-03,19.81,card
3478,3259,2025-09-24,85.02,nan
3479,3259,2025-09-25,381.76,bank_transfer
3480,3260,2025-06-24,1672.12,card
3481,3261,2025-04-28,84.74,card
3482,3261,2025-05-04,893.19,ideal
3483,3262,2025-01-05,784.51,ideal
3484,3262,2025-01-05,315.97,ideal
3485,3262,2025-01-03,81.88,paypal
3486,3263,2024-11-26,175.83,bank_transfer
3487,3263,2024-11-20,888.99,bank_transfer
3488,3263,2024-11-25,74.29,paypal
3489,3264,2025-08-26,1279.27,bank_transfer
3490,3266,2025-07-14,1053.26,paypal
3491,3267,2025-10-13,1447.2,bank_transfer
3492,3269,2025-09-18,229.88,card
3493,3270,2025-08-29,227.08,card
3494,3270,2025-08-28,1371.0,card
3495,3271,2024-12-19,1083.55,nan
3496,3272,2025-08-05,352.42,card
3497,3273,2025-06-02,435.48,card
3498,3274,2025-02-20,510.2,paypal
3499,3274,2025-02-13,372.68,paypal
3500,3275,2025-09-02,1704.84,nan
3501,3277,2025-06-17,1397.44,ideal
3502,3278,2025-05-16,21.7,ideal
3503,3279,2025-05-20,825.7,card
3504,3280,2025-01-22,667.83,ideal
3505,3281,2025-05-27,1321.17,bank_transfer
3506,3283,2025-05-10,1001.02,ideal
3507,3284,2025-09-15,409.61,nan
3508,3285,2025-09-21,235.01,bank_transfer
3509,3286,2025-06-24,463.42,ideal
3510,3287,2025-03-09,1300.63,ideal
3511,3288,2025-10-15,1582.7,card
3512,3289,2025-07-17,496.17,card
3513,3289,2025-07-17,993.72,bank_transfer
3514,3290,2025-10-07,1889.82,ideal
3515,3291,2025-01-30,1910.36,paypal
3516,3292,2025-11-03,1497.19,card
3517,3294,2025-04-18,766.61,paypal
3518,3295,2025-01-02,1110.77,ideal
3519,3295,2025-01-02,146.67,card
3520,3296,2025-06-25,729.79,bank_transfer
3521,3297,2025-07-02,122.75,paypal
3522,3297,2025-07-04,233.86,card
3523,3298,2025-01-12,1380.13,card
3524,3300,2025-09-15,802.57,ideal
3525,3301,2025-01-14,443.15,card
3526,3302,2025-08-19,1374.36,card
3527,3303,2025-03-11,1598.47,ideal
3528,3304,2025-09-28,124.44,card
3529,3304,2025-09-29,1273.54,paypal
3530,3305,2025-01-29,1892.48,card
3531,3306,2025-01-07,1560.67,card
3532,3307,2025-02-15,95.32,paypal
3533,3308,2025-02-05,495.31,card
3534,3309,2025-09-25,433.67,paypal
3535,3310,2025-04-07,221.3,card
3536,3311,2025-04-22,91.85,bank_transfer
3537,3312,2024-12-21,695.09,card
3538,3313,2025-06-10,820.8,card
3539,3314,2025-09-05,1892.24,card
3540,3315,2025-02-07,1673.9,ideal
3541,3316,2025-11-01,175.64,ideal
3542,3317,2025-02-25,1423.9,ideal
3543,3318,2025-03-04,366.05,bank_transfer
3544,3319,2025-07-27,916.71,bank_transfer
3545,3320,2025-01-05,1284.82,card
3546,3321,2025-04-20,150.59,card
3547,3321,2025-04-14,1163.74,card
3548,3322,2025-06-08,143.73,bank_transfer
3549,3322,2025-05-31,1340.16,ideal
3550,3323,2024-11-26,404.44,paypal
3551,3323,2024-11-21,31.83,bank_transfer
3552,3323,2024-11-28,778.68,paypal
3553,3324,2025-11-17,105.6,card
3554,3326,2025-07-12,1416.99,card
3555,3327,2025-01-20,283.05,bank_transfer
3556,3327,2025-01-28,1688.71,ideal
3557,3328,2025-03-26,782.0,card
3558,3329,2025-09-14,246.42,bank_transfer
3559,3329,2025-09-06,435.99,paypal
3560,3330,2025-01-18,1720.64,bank_transfer
3561,3331,2025-05-19,613.77,ideal
3562,3332,2025-11-04,1712.31,card
3563,3333,2024-11-26,38.92,paypal
3564,3334,2025-06-19,1611.54,ideal
3565,3335,2025-03-18,724.6,ideal
3566,3335,2025-03-16,357.96,card
3567,3335,2025-03-13,858.56,card
3568,3336,2025-05-25,1644.52,ideal
3569,3337,2025-05-22,327.74,card
3570,3338,2025-03-24,837.48,card
3571,3339,2025-01-17,397.59,card
3572,3340,2025-01-25,612.52,ideal
3573,3341,2025-02-24,287.27,card
3574,3342,2025-02-06,1994.13,card
3575,3343,2024-11-29,162.47,ideal
3576,3344,2025-10-10,992.97,ideal
3577,3344,2025-10-16,319.8,card
3578,3345,2025-04-11,1817.09,ideal
3579,3346,2025-05-22,611.81,card
3580,3347,2025-05-22,1526.32,bank_transfer
3581,3348,2024-12-25,963.0,ideal
3582,3348,2024-12-25,119.81,ideal
3583,3349,2025-08-26,1070.61,card
3584,3350,2025-01-03,197.42,card
3585,3351,2025-10-20,807.98,card
3586,3352,2025-07-23,334.6,ideal
3587,3353,2025-06-21,235.99,paypal
3588,3353,2025-06-21,51.16,bank_transfer
3589,3354,2025-01-23,259.39,card
3590,3355,2025-01-06,359.76,paypal
3591,3356,2025-08-21,781.61,card
3592,3357,2025-04-05,612.26,ideal
3593,3357,2025-04-01,658.45,bank_transfer
3594,3360,2024-11-26,934.83,paypal
3595,3361,2025-09-01,1979.94,bank_transfer
3596,3362,2025-05-16,756.21,card
3597,3363,2025-02-13,1684.62,card
3598,3364,2025-08-12,69.3,paypal
3599,3365,2025-04-17,286.52,bank_transfer
3600,3365,2025-04-19,22.77,card
3601,3366,2025-04-19,1386.07,ideal
3602,3366,2025-04-17,19.41,ideal
3603,3366,2025-04-11,49.64,card
3604,3367,2025-04-28,1227.92,bank_transfer
3605,3368,2025-01-07,553.61,bank_transfer
3606,3368,2025-01-01,642.3,ideal
3607,3369,2025-06-28,1969.7,bank_transfer
3608,3370,2025-07-16,921.3,paypal
3609,3371,2025-08-12,204.62,paypal
3610,3371,2025-08-16,13.78,paypal
3611,3371,2025-08-14,102.24,ideal
3612,3373,2025-11-17,232.54,card
3613,3374,2025-08-04,111.61,card
3614,3374,2025-08-05,617.96,card
3615,3375,2025-04-17,83.12,card
3616,3376,2025-02-06,1982.57,ideal
3617,3377,2025-03-24,1201.36,ideal
3618,3378,2025-08-11,808.74,card
3619,3379,2025-01-12,802.03,card
3620,3380,2024-12-28,152.63,ideal
3621,3381,2025-06-30,474.17,card
3622,3382,2025-01-24,84.36,ideal
3623,3382,2025-02-02,156.87,card
3624,3383,2025-05-23,148.97,bank_transfer
3625,3383,2025-05-26,81.97,bank_transfer
3626,3384,2025-02-19,1327.27,card
3627,3386,2025-01-18,1661.95,ideal
3628,3387,2024-12-26,910.61,ideal
3629,3388,2025-05-19,253.46,ideal
3630,3389,2025-02-22,1016.95,card
3631,3390,2024-12-14,6.23,ideal
3632,3390,2024-12-13,849.95,card
3633,3391,2025-03-27,1039.3,ideal
3634,3393,2025-01-25,479.17,paypal
3635,3395,2025-04-04,1333.63,card
3636,3396,2025-02-12,942.67,card
3637,3396,2025-02-14,633.1,card
3638,3396,2025-02-07,61.19,card
3639,3397,2025-07-19,123.44,ideal
3640,3397,2025-07-16,98.74,bank_transfer
3641,3398,2025-02-13,51.87,bank_transfer
3642,3399,2025-07-01,226.79,ideal
3643,3400,2025-08-13,1726.81,ideal
3644,3401,2025-03-30,635.88,bank_transfer
3645,3402,2024-11-25,1740.35,paypal
3646,3403,2025-06-29,297.77,paypal
3647,3404,2024-11-18,473.71,paypal
3648,3405,2025-08-31,28.13,paypal
3649,3405,2025-09-08,162.78,ideal
3650,3406,2025-09-10,1360.16,ideal
3651,3407,2024-11-18,1941.09,bank_transfer
3652,3408,2025-11-12,1405.65,card
3653,3409,2025-06-25,1363.21,paypal
3654,3410,2025-02-19,1955.82,bank_transfer
3655,3411,2025-04-14,1495.3,bank_transfer
3656,3412,2025-10-31,1280.12,bank_transfer
3657,3413,2025-09-21,924.93,bank_transfer
3658,3415,2024-12-21,1335.02,nan
3659,3416,2025-09-15,1523.84,card
3660,3417,2025-09-01,1640.11,bank_transfer
3661,3418,2025-11-03,624.81,card
3662,3419,2025-05-28,98.87,card
3663,3420,2025-02-18,200.05,bank_transfer
3664,3421,2025-09-21,1647.54,ideal
3665,3422,2025-04-16,807.11,card
3666,3422,2025-04-18,305.85,ideal
3667,3423,2025-11-05,1608.53,ideal
3668,3424,2025-07-30,1143.57,ideal
3669,3424,2025-07-28,66.49,card
3670,3424,2025-07-23,9.65,nan
3671,3425,2025-09-01,1751.24,bank_transfer
3672,3426,2025-11-02,756.44,bank_transfer
3673,3427,2025-10-21,1905.34,bank_transfer
3674,3428,2025-07-09,661.2,card
3675,3429,2025-01-09,768.55,paypal
3676,3430,2025-06-13,213.31,ideal
3677,3431,2025-07-07,1418.16,card
3678,3432,2025-06-07,1584.29,ideal
3679,3433,2025-03-08,669.49,ideal
3680,3434,2025-10-27,1148.82,card
3681,3435,2025-04-26,327.1,card
3682,3436,2025-06-01,1614.94,card
3683,3437,2025-08-06,1219.76,card
3684,3438,2025-09-09,325.14,card
3685,3439,2025-06-14,717.14,card
3686,3440,2025-06-08,1441.57,card
3687,3441,2024-12-15,548.55,card
3688,3442,2025-05-22,1685.52,ideal
3689,3443,2025-08-09,989.78,ideal
3690,3444,2025-03-31,1654.56,card
3691,3445,2025-09-03,506.91,nan
3692,3446,2025-10-17,106.87,card
3693,3447,2025-08-25,274.67,ideal
3694,3448,2025-11-10,1814.0,ideal
3695,3449,2025-03-23,1923.31,ideal
3696,3450,2025-03-10,1167.97,bank_transfer
3697,3451,2025-08-23,906.78,nan
3698,3452,2025-06-04,1637.1,card
3699,3452,2025-06-13,212.04,card
3700,3454,2025-03-09,1082.83,nan
3701,3455,2025-08-07,1991.15,ideal
3702,3456,2025-09-12,372.77,bank_transfer
3703,3457,2025-06-08,923.68,bank_transfer
3704,3458,2025-08-17,746.43,paypal
3705,3459,2025-05-20,1271.5,paypal
3706,3460,2025-07-05,199.48,paypal
3707,3461,2025-09-03,436.45,card
3708,3462,2025-11-10,752.19,card
3709,3463,2024-12-13,660.1,card
3710,3465,2025-01-18,1971.59,bank_transfer
3711,3466,2025-09-28,302.51,card
3712,3467,2025-08-02,1517.95,card
3713,3468,2025-02-02,150.3,bank_transfer
3714,3469,2024-12-18,61.56,ideal
3715,3469,2024-12-25,3.86,bank_transfer
3716,3470,2024-12-17,1166.73,card
3717,3471,2025-03-19,1250.19,card
3718,3472,2025-08-18,695.28,card
3719,3473,2025-02-03,38.28,ideal
3720,3474,2025-10-28,767.47,paypal
3721,3475,2025-07-02,1148.84,card
3722,3476,2025-11-02,321.77,ideal
3723,3477,2025-08-27,102.5,card
3724,3478,2024-12-19,799.91,card
3725,3479,2025-06-25,164.38,ideal
3726,3479,2025-06-26,1567.58,bank_transfer
3727,3480,2025-02-18,1722.86,ideal
3728,3481,2024-12-24,1443.63,bank_transfer
3729,3482,2025-06-22,1880.1,card
3730,3483,2025-07-03,1793.8,ideal
3731,3484,2025-05-12,864.78,card
3732,3485,2025-04-04,1449.68,card
3733,3486,2025-08-09,1043.89,ideal
3734,3487,2025-03-19,1696.53,ideal
3735,3488,2025-05-06,433.33,bank_transfer
3736,3491,2025-04-02,1429.78,paypal
3737,3492,2025-10-15,143.79,card
3738,3493,2025-10-17,463.31,ideal
3739,3494,2025-08-21,273.74,ideal
3740,3495,2025-08-16,1715.99,ideal
3741,3496,2025-02-22,1443.08,paypal
3742,3496,2025-02-24,460.92,bank_transfer
3743,3497,2025-07-08,818.43,ideal
3744,3498,2025-08-24,28.44,nan
3745,3499,2025-04-20,794.45,bank_transfer
3746,3500,2025-03-02,1556.76,nan
3747,3501,2025-09-17,478.64,ideal
3748,3502,2025-09-28,409.35,ideal
3749,3503,2024-12-10,555.77,ideal
3750,3504,2025-10-22,557.92,nan
3751,3506,2025-05-18,1495.88,ideal
3752,3507,2025-06-01,1267.74,card
3753,3508,2025-10-29,319.54,bank_transfer
3754,3509,2025-07-21,1063.09,card
3755,3510,2025-10-04,1887.36,bank_transfer
3756,3511,2025-07-21,371.82,ideal
3757,3512,2025-07-08,102.81,paypal
3758,3513,2025-08-12,1715.16,card
3759,3514,2025-06-25,1796.15,bank_transfer
3760,3515,2025-04-06,330.08,ideal
3761,3516,2025-02-06,872.51,card
3762,3518,2025-07-20,1949.8,card
3763,3519,2025-02-13,1150.07,nan
3764,3520,2025-05-21,1054.13,card
3765,3521,2025-06-09,339.51,card
3766,3522,2025-08-04,1235.92,ideal
3767,3523,2025-04-10,127.52,paypal
3768,3523,2025-04-19,1615.0,paypal
3769,3524,2025-06-01,37.48,ideal
3770,3525,2025-02-02,1139.59,bank_transfer
3771,3526,2025-06-10,367.37,ideal
3772,3527,2025-06-21,1012.66,paypal
3773,3528,2025-03-26,1982.64,ideal
3774,3529,2024-12-05,534.68,ideal
3775,3530,2025-02-20,1386.09,card
3776,3531,2025-08-17,145.67,card
3777,3532,2025-05-02,1728.61,bank_transfer
3778,3533,2025-02-08,1056.3,paypal
3779,3534,2025-06-21,892.64,bank_transfer
3780,3535,2025-09-08,1018.1,card
3781,3535,2025-09-14,413.38,paypal
3782,3535,2025-09-07,322.68,card
3783,3536,2024-12-11,752.39,card
3784,3537,2025-06-19,1354.06,paypal
3785,3538,2024-12-25,1440.15,paypal
3786,3539,2025-09-15,72.94,paypal
3787,3539,2025-09-13,17.54,paypal
3788,3539,2025-09-20,126.61,card
3789,3540,2025-08-23,1039.01,ideal
3790,3541,2024-11-30,789.98,card
3791,3542,2025-03-19,7.11,bank_transfer
3792,3542,2025-03-11,1160.38,card
3793,3543,2025-03-08,1343.46,ideal
3794,3544,2024-12-24,971.04,card
3795,3545,2025-01-11,34.73,ideal
3796,3546,2025-01-25,467.93,card
3797,3547,2025-03-05,1059.61,card
3798,3548,2025-01-14,863.79,ideal
3799,3549,2024-12-10,15.34,paypal
3800,3550,2025-07-08,25.16,card
3801,3551,2025-03-12,1241.66,ideal
3802,3552,2025-05-24,1054.64,card
3803,3553,2025-02-09,1481.02,bank_transfer
3804,3554,2024-11-27,1681.52,card
3805,3555,2025-02-20,568.25,ideal
3806,3556,2025-01-31,408.45,card
3807,3557,2025-03-09,880.89,paypal
3808,3558,2025-02-03,893.7,paypal
3809,3560,2025-04-28,764.49,card
3810,3561,2025-03-31,1870.12,card
3811,3562,2025-02-17,1739.76,paypal
3812,3563,2025-10-11,50.89,card
3813,3564,2025-11-10,226.61,paypal
3814,3565,2025-05-25,347.5,card
3815,3565,2025-05-26,441.46,nan
3816,3566,2025-11-11,1757.53,bank_transfer
3817,3567,2025-02-18,1920.54,paypal
3818,3568,2025-08-08,500.51,bank_transfer
3819,3569,2025-10-18,622.83,nan
3820,3569,2025-10-21,416.4,paypal
3821,3570,2025-04-11,1750.64,card
3822,3571,2025-06-03,160.87,ideal
3823,3572,2025-08-22,1927.55,nan
3824,3574,2025-04-25,1972.44,bank_transfer
3825,3575,2025-10-28,743.14,card
3826,3576,2025-10-30,324.4,ideal
3827,3577,2025-01-15,1079.05,card
3828,3578,2024-12-23,259.94,card
3829,3578,2024-12-19,109.65,card
3830,3579,2025-06-02,1644.35,bank_transfer
3831,3580,2025-06-16,926.16,paypal
3832,3581,2025-03-02,1318.74,bank_transfer
3833,3582,2025-03-17,562.93,bank_transfer
3834,3582,2025-03-22,875.86,ideal
3835,3583,2024-12-15,1993.51,card
3836,3584,2025-03-26,160.54,paypal
3837,3584,2025-03-26,1101.02,card
3838,3585,2025-04-03,1361.21,card
3839,3586,2025-07-30,1653.02,card
3840,3587,2025-10-25,1321.11,card
3841,3588,2025-11-21,983.78,paypal
3842,3589,2025-07-19,63.72,ideal
3843,3590,2025-10-22,466.46,paypal
3844,3592,2025-08-15,1488.55,card
3845,3593,2025-03-17,994.06,paypal
3846,3594,2025-09-14,75.81,bank_transfer
3847,3595,2025-08-02,323.81,bank_transfer
3848,3595,2025-08-04,483.58,card
3849,3597,2025-10-29,500.72,ideal
3850,3598,2025-07-03,1980.29,paypal
3851,3599,2024-12-26,1015.55,ideal
3852,3600,2025-04-18,37.71,card
3853,3601,2025-11-23,546.22,paypal
3854,3602,2025-09-14,995.97,bank_transfer
3855,3603,2025-09-13,519.2,card
3856,3604,2025-09-13,1088.72,bank_transfer
3857,3605,2025-11-02,229.75,paypal
3858,3606,2025-05-26,14.97,paypal
3859,3606,2025-06-03,21.59,bank_transfer
3860,3608,2025-06-05,1094.12,paypal
3861,3609,2025-09-21,284.51,card
3862,3609,2025-09-11,1028.15,ideal
3863,3610,2024-12-07,1253.25,paypal
3864,3611,2025-07-20,1257.18,paypal
3865,3612,2025-04-05,1825.1,card
3866,3613,2025-10-14,406.32,paypal
3867,3614,2025-07-21,1082.96,card
3868,3615,2025-09-11,464.15,card
3869,3615,2025-09-13,143.82,card
3870,3615,2025-09-10,670.36,card
3871,3616,2025-06-06,1305.19,card
3872,3617,2025-10-28,68.52,ideal
3873,3618,2025-09-29,45.31,ideal
3874,3619,2025-01-11,692.71,paypal
3875,3620,2025-10-12,1920.36,bank_transfer
3876,3621,2025-08-15,258.83,card
3877,3622,2025-03-20,1134.69,card
3878,3623,2025-11-09,756.93,card
3879,3624,2025-01-09,754.03,ideal
3880,3625,2025-09-29,1430.22,paypal
3881,3626,2025-05-13,731.03,paypal
3882,3627,2025-10-03,1789.92,nan
3883,3628,2025-11-08,547.75,card
3884,3629,2024-12-20,1750.23,nan
3885,3630,2025-08-31,1317.4,card
3886,3631,2025-11-06,1882.05,card
3887,3632,2025-05-26,1208.61,paypal
3888,3633,2025-01-30,1750.11,paypal
3889,3634,2025-09-04,1380.59,bank_transfer
3890,3635,2025-01-26,260.75,bank_transfer
3891,3636,2025-10-28,454.65,card
3892,3637,2025-10-07,1195.55,bank_transfer
3893,3638,2025-05-21,615.26,card
3894,3640,2025-06-29,1234.78,bank_transfer
3895,3642,2025-11-08,751.59,card
3896,3643,2025-02-08,678.21,paypal
3897,3644,2025-08-22,435.98,card
3898,3645,2025-07-20,1272.85,ideal
3899,3646,2025-07-05,1792.32,ideal
3900,3647,2025-05-20,817.66,ideal
3901,3648,2025-11-15,100.21,paypal
3902,3649,2025-08-09,1994.29,ideal
3903,3650,2025-03-28,338.13,bank_transfer
3904,3650,2025-03-29,390.25,ideal
