order_id,customer_id,order_date,status,total_amount,currency
3036,622,2025-05-17 00:00:00,Completed,202.74,USD
3037,517,2025-10-13 00:00:00,Completed,1910.85,GBP
3038,497,2025-01-16 00:00:00,Pending,18.66,USD
3039,285,2025-02-11 00:00:00,Completed,104.19,USD
3040,144,2025-06-29 00:00:00,Completed,1834.15,EUR
3041,945,2025-04-15 00:00:00,Completed,239.81,USD
3042,455,2025-09-16 00:00:00,Completed,804.73,GBP
3043,3,2025-03-15 00:00:00,Completed,1518.15,USD
3044,765,2025-09-20 00:00:00,Completed,1280.83,GBP
3045,570,2025-02-08 00:00:00,Completed,19.08,USD
3046,916,2024-11-23 00:00:00,Completed,979.85,USD
3047,165,2025-01-31 00:00:00,Completed,252.13,USD
3048,916,2025-02-25 00:00:00,Completed,1178.25,EUR
3049,390,2025-01-10 00:00:00,Pending,1116.39,USD
3050,711,2025-11-04 00:00:00,Completed,780.61,EUR
3051,976,2025-10-30 00:00:00,Pending,1560.44,USD
3052,527,2024-12-04 00:00:00,completed,291.95,EUR
3053,805,2025-10-26 00:00:00,completed,1943.02,GBP
3054,718,2024-12-13 00:00:00,Pending,856.13,EUR
3055,903,2025-09-30 00:00:00,Pending,640.84,USD
3056,838,2025-05-19 00:00:00,Pending,809.11,EUR
3057,102,2025-05-11 00:00:00,completed,412.54,USD
3058,95,2025-08-14 00:00:00,Pending,1038.47,EUR
3059,575,2025-08-11 00:00:00,Pending,250.39,EUR
3060,906,2025-02-11 00:00:00,Completed,883.41,EUR
3061,490,2025-04-13 00:00:00,pending,407.92,USD
3062,459,2025-05-19 00:00:00,Completed,1000.17,EUR
3063,727,2025-03-10 00:00:00,Pending,1261.21,USD
3064,322,2025-03-10 00:00:00,Completed,1043.8,USD
3065,638,2025-09-01 00:00:00,Completed,27.84,EUR
3066,466,2025-06-11 00:00:00,Pending,751.5,GBP
3067,250,2025-04-25 00:00:00,Completed,133.45,USD
3068,162,2025-11-06 00:00:00,Completed,125.38,USD
3069,503,2025-08-10 00:00:00,Completed,732.71,EUR
3070,294,2024-12-12 00:00:00,Completed,1710.55,USD
3071,468,2025-05-24 00:00:00,Completed,1958.82,EUR
3072,850,2025-04-25 00:00:00,pending,847.47,EUR
3073,777,2025-04-20 00:00:00,completed,846.72,EUR
3074,928,2024-12-26 00:00:00,Completed,724.76,USD
3075,962,2025-09-07 00:00:00,Completed,1585.77,USD
3076,252,2024-12-06 00:00:00,Completed,1370.75,EUR
3077,768,2025-03-13 00:00:00,Pending,1645.95,EUR
3078,964,2025-08-01 00:00:00,Completed,61.06,GBP
3079,296,2025-01-06 00:00:00,Pending,689.09,USD
3080,510,2025-06-06 00:00:00,Completed,746.36,GBP
3081,857,2025-09-08 00:00:00,pending,1020.96,EUR
3082,24,2024-12-07 00:00:00,Completed,415.55,EUR
3083,795,2025-10-06 00:00:00,completed,1518.94,GBP
3084,853,2025-02-12 00:00:00,Completed,386.89,EUR
3085,863,2025-08-16 00:00:00,Completed,1028.67,EUR
3086,903,2025-10-16 00:00:00,pending,1123.26,GBP
3087,466,2025-03-14 00:00:00,Completed,430.63,USD
3088,542,2025-03-26 00:00:00,Completed,14.13,USD
3089,237,2025-09-01 00:00:00,Completed,1907.15,GBP
3090,646,2025-06-10 00:00:00,pending,1200.19,EUR
3091,249,2025-06-24 00:00:00,Completed,528.14,EUR
3092,596,2025-01-25 00:00:00,Completed,1751.6,USD
3093,170,2025-05-03 00:00:00,Completed,890.28,EUR
3094,100,2025-09-24 00:00:00,completed,1251.36,GBP
3095,760,2025-01-28 00:00:00,pndng,298.62,EUR
3096,937,2025-10-02 00:00:00,Pending,1049.39,USD
3097,244,2025-07-05 00:00:00,Completed,1019.45,GBP
3098,702,2025-06-13 00:00:00,Completed,639.86,EUR
3099,205,2025-03-25 00:00:00,Completed,1808.26,EUR
3100,392,2025-04-17 00:00:00,Completed,1018.18,USD
3101,641,2025-01-03 00:00:00,Pending,1831.48,USD
3102,697,2025-07-27 00:00:00,Pending,1827.78,USD
3103,359,2025-02-26 00:00:00,Completed,1020.41,EUR
3104,533,2025-01-08 00:00:00,Completed,432.24,EUR
3105,383,2025-07-07 00:00:00,Completed,1537.97,USD
3106,712,2025-01-01 00:00:00,pending,1930.39,USD
3107,839,2024-12-31 00:00:00,completed,338.24,EUR
3108,667,2025-05-02 00:00:00,pndng,1342.45,USD
3109,430,2025-05-07 00:00:00,Pending,137.28,USD
3110,867,2025-09-06 00:00:00,Completed,1542.59,EUR
3111,554,2025-08-20 00:00:00,completed,537.08,EUR
3112,901,2025-09-11 00:00:00,Pending,1694.21,GBP
3113,844,2025-05-11 00:00:00,Completed,551.34,EUR
3114,704,2025-09-09 00:00:00,Pending,1741.9,USD
3115,76,2025-01-22 00:00:00,Completed,173.56,USD
3116,655,2024-12-25 00:00:00,Pending,581.68,USD
3117,184,2025-03-11 00:00:00,Pending,364.94,USD
3118,664,2025-01-24 00:00:00,pending,1038.26,USD
3119,865,2025-06-24 00:00:00,Pending,515.54,EUR
3120,159,2025-03-24 00:00:00,Completed,1696.72,USD
3121,623,2025-03-22 00:00:00,Completed,300.88,USD
3122,782,2025-07-29 00:00:00,Completed,1345.84,USD
3123,792,2024-12-25 00:00:00,Completed,693.31,EUR
3124,21,2025-02-15 00:00:00,Completed,973.41,EUR
3125,471,2024-12-15 00:00:00,Completed,1349.61,USD
3126,533,2025-01-17 00:00:00,pndng,1116.95,USD
3127,917,2025-11-10 00:00:00,Completed,1154.66,USD
3128,68,2025-04-10 00:00:00,Pending,1374.49,EUR
3129,514,2024-12-24 00:00:00,pending,1990.02,USD
3130,690,2025-02-08 00:00:00,Completed,1995.03,USD
3131,337,2025-02-23 00:00:00,Completed,1953.42,EUR
3132,391,2025-01-20 00:00:00,Completed,46.16,USD
3133,647,2025-07-13 00:00:00,Completed,122.51,USD
3134,509,2025-06-20 00:00:00,Completed,326.43,USD
3135,568,2025-11-05 00:00:00,Pending,569.31,GBP
3136,387,2025-11-05 00:00:00,pending,1845.72,EUR
3137,622,2025-01-29 00:00:00,Pending,308.87,EUR
3138,531,2025-02-10 00:00:00,Pending,1317.47,EUR
3139,462,2025-08-28 00:00:00,Completed,889.91,GBP
3140,825,2025-01-31 00:00:00,pending,1055.76,EUR
3141,540,2025-01-14 00:00:00,Completed,1352.49,USD
3142,975,2025-11-10 00:00:00,Pending,1964.37,EUR
3143,557,2025-06-19 00:00:00,Completed,1333.94,USD
3144,347,2025-11-06 00:00:00,Completed,1071.7,USD
3145,9,2025-06-15 00:00:00,Completed,452.65,USD
3146,577,2025-05-29 00:00:00,Pending,427.2,GBP
3147,870,2025-07-09 00:00:00,Pending,448.1,EUR
3148,787,2025-01-16 00:00:00,Pending,560.65,USD
3149,198,2025-07-05 00:00:00,Completed,480.88,USD
3150,59,2025-10-15 00:00:00,pending,87.84,USD
3151,577,2024-11-23 00:00:00,Completed,1497.01,EUR
3152,13,2025-09-26 00:00:00,Completed,43.04,EUR
3153,950,2025-06-04 00:00:00,Completed,1248.75,USD
3154,916,2025-07-16 00:00:00,Completed,45.99,GBP
3155,76,2025-06-18 00:00:00,Pending,1720.47,GBP
3156,612,2025-02-02 00:00:00,Pending,765.27,USD
3157,248,2025-10-30 00:00:00,Completed,1526.08,EUR
3158,594,2025-01-12 00:00:00,Pending,916.12,EUR
3159,330,2025-08-17 00:00:00,Pending,1569.98,EUR
3160,163,2025-07-16 00:00:00,Pending,1401.31,EUR
3161,655,2024-11-26 00:00:00,Completed,1841.64,USD
3162,982,2025-06-24 00:00:00,Completed,1786.45,EUR
3163,556,2025-05-25 00:00:00,Completed,357.42,EUR
3164,667,2025-03-13 00:00:00,Completed,1435.09,USD
3165,386,2025-10-08 00:00:00,Completed,1257.98,USD
3166,307,2025-04-30 00:00:00,Pending,61.22,USD
3167,610,2025-08-06 00:00:00,Completed,1674.72,EUR
3168,445,2025-05-29 00:00:00,Completed,462.92,EUR
3169,665,2025-10-12 00:00:00,pending,1688.09,GBP
3170,219,2025-06-01 00:00:00,Pending,587.46,USD
3171,805,2025-03-01 00:00:00,pndng,185.35,USD
3172,137,2025-07-11 00:00:00,Pending,426.47,GBP
3173,662,2025-07-28 00:00:00,Completed,1405.86,USD
3174,102,2025-03-06 00:00:00,pending,1671.58,EUR
3175,631,2025-01-09 00:00:00,Completed,1735.45,USD
3176,3,2025-05-07 00:00:00,Completed,1776.04,EUR
3177,917,2025-07-04 00:00:00,Completed,578.93,GBP
3178,582,2025-03-29 00:00:00,Completed,91.85,USD
3179,256,2025-02-17 00:00:00,Pending,1493.16,EUR
3180,316,2025-03-29 00:00:00,Completed,382.2,EUR
3181,613,2025-07-28 00:00:00,Pending,1412.87,USD
3182,568,2025-01-09 00:00:00,pending,1681.14,USD
3183,792,2025-07-21 00:00:00,Completed,212.39,EUR
3184,37,2025-02-10 00:00:00,pending,1140.86,USD
3185,502,2025-03-01 00:00:00,Completed,1192.8,USD
3186,499,2025-09-13 00:00:00,Completed,1146.92,EUR
3187,295,2025-05-06 00:00:00,pending,868.8,EUR
3188,491,2025-06-29 00:00:00,Completed,1582.03,GBP
3189,638,2025-06-02 00:00:00,pending,1092.13,GBP
3190,818,2025-05-12 00:00:00,pending,355.99,EUR
3191,126,2025-09-27 00:00:00,Completed,469.51,GBP
3192,771,2025-09-25 00:00:00,Pending,740.61,USD
3193,123,2025-04-13 00:00:00,pending,893.86,EUR
3194,119,2025-10-05 00:00:00,pending,1104.13,USD
3195,644,2024-12-13 00:00:00,Completed,1605.69,USD
3196,116,2025-10-19 00:00:00,Completed,446.9,USD
3197,735,2025-01-08 00:00:00,Completed,1383.54,EUR
3198,172,2025-08-22 00:00:00,Completed,62.59,USD
3199,498,2025-10-15 00:00:00,Pending,267.97,USD
3200,576,2025-05-23 00:00:00,pndng,1928.88,GBP
3201,660,2025-06-25 00:00:00,Completed,1872.27,GBP
3202,812,2025-08-25 00:00:00,Completed,421.81,USD
3203,69,2025-08-07 00:00:00,Completed,1942.21,GBP
3204,218,2025-01-30 00:00:00,Pending,798.91,USD
3205,888,2025-06-28 00:00:00,Completed,1860.09,GBP
3206,767,2025-01-28 00:00:00,Completed,1870.65,USD
3207,253,2025-02-20 00:00:00,Pending,185.02,EUR
3208,507,2025-10-08 00:00:00,Pending,53.21,GBP
3209,648,2025-01-25 00:00:00,Completed,429.59,EUR
3210,287,2025-11-05 00:00:00,Pending,1354.35,USD
3211,287,2025-06-24 00:00:00,pending,1449.17,GBP
3212,31,2025-10-25 00:00:00,Completed,66.11,EUR
3213,555,2025-03-11 00:00:00,Pending,1951.58,EUR
3214,600,2025-01-14 00:00:00,Completed,97.86,USD
3215,6,2025-10-22 00:00:00,pending,1232.29,GBP
3216,78,2025-10-21 00:00:00,pending,1456.5,USD
3217,479,2025-09-09 00:00:00,pndng,1997.84,USD
3218,481,2025-09-19 00:00:00,Pending,1593.69,USD
3219,660,2025-01-08 00:00:00,Completed,942.78,USD
3220,992,2024-12-13 00:00:00,pending,500.13,EUR
3221,466,2025-04-13 00:00:00,Completed,726.26,USD
3222,720,2025-03-27 00:00:00,Pending,1847.37,EUR
3223,14,2025-02-26 00:00:00,pndng,88.37,USD
3224,946,2025-08-14 00:00:00,Completed,315.07,GBP
3225,16,2024-12-26 00:00:00,Completed,197.83,EUR
3226,222,2025-07-17 00:00:00,Completed,1404.28,EUR
3227,519,2025-06-18 00:00:00,Completed,1521.06,GBP
3228,385,2024-12-24 00:00:00,Completed,297.68,USD
3229,104,2025-03-02 00:00:00,Completed,974.28,USD
3230,679,2025-08-10 00:00:00,Completed,1053.67,EUR
3231,66,2025-10-28 00:00:00,Completed,1802.45,EUR
3232,840,2025-11-09 00:00:00,Completed,1049.88,EUR
3233,31,2025-04-17 00:00:00,Completed,1633.65,USD
3234,590,2025-05-29 00:00:00,pndng,541.88,USD
3235,967,2024-12-28 00:00:00,Pending,1963.14,USD
3236,422,2025-02-17 00:00:00,Pending,1393.1,EUR
3237,817,2025-01-03 00:00:00,Completed,208.19,EUR
3238,96,2025-03-21 00:00:00,Pending,513.91,EUR
3239,709,2025-08-21 00:00:00,Completed,1241.45,GBP
3240,456,2025-05-17 00:00:00,Completed,545.88,USD
3241,726,2025-09-04 00:00:00,Pending,546.46,GBP
3242,87,2025-03-17 00:00:00,pndng,182.75,USD
3243,187,2025-10-16 00:00:00,Completed,1922.17,EUR
3244,643,2025-03-27 00:00:00,Completed,1886.95,EUR
3245,910,2025-02-06 00:00:00,Pending,99.19,USD
3246,996,2024-12-18 00:00:00,pending,406.48,EUR
3247,14,2025-02-12 00:00:00,Pending,1563.46,EUR
3248,137,2025-11-03 00:00:00,pndng,922.65,USD
3249,886,2025-02-24 00:00:00,Completed,530.49,USD
3250,416,2025-05-26 00:00:00,Completed,1690.61,EUR
3251,692,2025-05-01 00:00:00,Completed,191.24,USD
3252,138,2025-01-10 00:00:00,pending,383.76,USD
3253,67,2025-02-18 00:00:00,pending,1815.61,USD
3254,31,2025-02-01 00:00:00,Pending,238.4,EUR
3255,349,2025-06-16 00:00:00,pending,1766.76,GBP
3256,466,2025-07-01 00:00:00,pending,1155.61,EUR
3257,250,2025-03-13 00:00:00,Completed,1736.12,USD
3258,970,2025-07-03 00:00:00,Pending,792.58,GBP
3259,56,2025-09-15 00:00:00,Completed,466.78,GBP
3260,889,2025-06-24 00:00:00,Completed,1672.12,GBP
3261,468,2025-04-25 00:00:00,pending,977.93,EUR
3262,14,2025-01-01 00:00:00,Pending,1182.36,USD
3263,361,2024-11-20 00:00:00,Completed,1139.11,EUR
3264,630,2025-08-26 00:00:00,completed,1279.27,USD
3265,782,2025-10-27 00:00:00,pending,534.9,USD
3266,999,2025-07-08 00:00:00,Completed,1053.26,USD
3267,444,2025-10-05 00:00:00,pending,1447.2,EUR
3268,866,2025-01-14 00:00:00,Completed,1341.72,EUR
3269,338,2025-09-15 00:00:00,Completed,229.88,USD
3270,284,2025-08-21 00:00:00,pending,1598.08,EUR
3271,175,2024-12-12 00:00:00,Completed,1083.55,EUR
3272,849,2025-08-02 00:00:00,Completed,352.42,USD
3273,909,2025-05-28 00:00:00,completed,435.48,GBP
3274,258,2025-02-10 00:00:00,pending,882.88,EUR
3275,688,2025-08-24 00:00:00,Completed,1704.84,USD
3276,848,2025-08-10 00:00:00,Completed,201.65,USD
3277,64,2025-06-12 00:00:00,Completed,1397.44,GBP
3278,611,2025-05-10 00:00:00,Completed,21.7,EUR
3279,365,2025-05-10 00:00:00,Completed,825.7,EUR
3280,779,2025-01-19 00:00:00,Pending,667.83,EUR
3281,586,2025-05-23 00:00:00,Pending,1321.17,EUR
3282,252,2025-11-05 00:00:00,Pending,1051.52,EUR
3283,822,2025-05-04 00:00:00,pending,1001.02,USD
3284,89,2025-09-08 00:00:00,Completed,409.61,GBP
3285,932,2025-09-19 00:00:00,Completed,235.01,EUR
3286,99,2025-06-17 00:00:00,pending,463.42,USD
3287,256,2025-03-05 00:00:00,Completed,1300.63,USD
3288,30,2025-10-07 00:00:00,Completed,1582.7,USD
3289,630,2025-07-12 00:00:00,Completed,1489.89,EUR
3290,204,2025-09-27 00:00:00,Completed,1889.82,USD
3291,302,2025-01-25 00:00:00,Pending,1910.36,EUR
3292,712,2025-11-01 00:00:00,pending,1497.19,EUR
3293,926,2025-09-06 00:00:00,Completed,37.06,GBP
3294,510,2025-04-13 00:00:00,Pending,766.61,USD
3295,761,2024-12-29 00:00:00,Completed,"1.257,44",USD
3296,687,2025-06-24 00:00:00,Pending,729.79,EUR
3297,116,2025-06-24 00:00:00,Pending,356.61,EUR
3298,459,2025-01-03 00:00:00,pndng,1380.13,EUR
3299,680,2025-01-15 00:00:00,Completed,703.4,EUR
3300,41,2025-09-05 00:00:00,Completed,802.57,USD
3301,887,2025-01-04 00:00:00,Completed,443.15,USD
3302,592,2025-08-10 00:00:00,Pending,1374.36,GBP
3303,474,2025-03-04 00:00:00,Pending,1598.47,USD
3304,485,2025-09-21 00:00:00,Completed,1397.98,EUR
3305,153,2025-01-21 00:00:00,Completed,1892.48,EUR
3306,530,2025-01-02 00:00:00,Pending,1560.67,EUR
3307,933,2025-02-15 00:00:00,Completed,95.32,USD
3308,149,2025-02-05 00:00:00,pending,495.31,USD
3309,348,2025-09-19 00:00:00,Pending,433.67,GBP
3310,821,2025-03-31 00:00:00,Completed,221.3,EUR
3311,184,2025-04-12 00:00:00,pending,91.85,EUR
3312,49,2024-12-16 00:00:00,Completed,695.09,USD
3313,401,2025-05-31 00:00:00,Pending,820.8,EUR
3314,966,2025-09-05 00:00:00,Pending,1892.24,USD
3315,111,2025-02-06 00:00:00,completed,1673.9,EUR
3316,889,2025-10-30 00:00:00,Pending,175.64,USD
3317,793,2025-02-24 00:00:00,Pending,1423.9,USD
3318,321,2025-02-23 00:00:00,Completed,366.05,USD
3319,42,2025-07-25 00:00:00,Pending,916.71,EUR
3320,360,2024-12-28 00:00:00,Pending,1284.82,EUR
3321,49,2025-04-13 00:00:00,Pending,1314.33,USD
3322,843,2025-05-31 00:00:00,Completed,1483.89,EUR
3323,498,2024-11-18 00:00:00,Completed,1214.95,EUR
3324,249,2025-11-09 00:00:00,Pending,105.6,USD
3325,352,2025-03-07 00:00:00,Completed,1544.73,EUR
3326,403,2025-07-12 00:00:00,Pending,1416.99,USD
3327,60,2025-01-18 00:00:00,Completed,1971.76,EUR
3328,569,2025-03-20 00:00:00,Completed,782.0,USD
3329,100,2025-09-04 00:00:00,Completed,682.41,EUR
3330,638,2025-01-17 00:00:00,pending,1720.64,USD
3331,369,2025-05-11 00:00:00,pending,613.77,USD
3332,951,2025-10-31 00:00:00,Pending,1712.31,EUR
3333,351,2024-11-18 00:00:00,Completed,38.92,USD
3334,379,2025-06-10 00:00:00,pending,1611.54,GBP
3335,593,2025-03-08 00:00:00,pending,1941.12,USD
3336,10,2025-05-24 00:00:00,Completed,1644.52,GBP
3337,437,2025-05-13 00:00:00,Completed,327.74,EUR
3338,98,2025-03-17 00:00:00,pending,837.48,USD
3339,626,2025-01-10 00:00:00,Completed,397.59,USD
3340,559,2025-01-22 00:00:00,Completed,612.52,USD
3341,148,2025-02-17 00:00:00,Pending,287.27,EUR
3342,342,2025-02-05 00:00:00,Completed,1994.13,USD
3343,133,2024-11-22 00:00:00,pending,162.47,USD
3344,993,2025-10-06 00:00:00,Completed,1312.77,USD
3345,995,2025-04-10 00:00:00,pending,1817.09,EUR
3346,618,2025-05-18 00:00:00,pending,611.81,GBP
3347,814,2025-05-22 00:00:00,pndng,1526.32,EUR
3348,90,2024-12-19 00:00:00,Completed,1082.81,USD
3349,466,2025-08-25 00:00:00,pndng,1070.61,EUR
3350,34,2025-01-02 00:00:00,pending,197.42,EUR
3351,994,2025-10-10 00:00:00,Completed,807.98,GBP
3352,350,2025-07-16 00:00:00,Pending,334.6,GBP
3353,738,2025-06-12 00:00:00,Completed,287.15,USD
3354,950,2025-01-17 00:00:00,Completed,259.39,USD
3355,58,2025-01-01 00:00:00,Completed,359.76,EUR
3356,617,2025-08-17 00:00:00,Completed,781.61,GBP
3357,382,2025-04-01 00:00:00,Completed,1270.71,EUR
3358,730,2025-02-23 00:00:00,Pending,802.1,USD
3359,911,2025-06-20 00:00:00,pending,940.55,EUR
3360,788,2024-11-24 00:00:00,Pending,934.83,USD
3361,501,2025-08-23 00:00:00,completed,1979.94,EUR
3362,334,2025-05-06 00:00:00,completed,756.21,USD
3363,907,2025-02-12 00:00:00,Completed,1684.62,USD
3364,94,2025-08-07 00:00:00,Completed,69.3,GBP
3365,342,2025-04-11 00:00:00,pending,309.29,USD
3366,813,2025-04-10 00:00:00,Completed,1455.12,EUR
3367,444,2025-04-21 00:00:00,pndng,1227.92,EUR
3368,144,2024-12-31 00:00:00,Completed,1195.91,USD
3369,51,2025-06-18 00:00:00,Completed,1969.7,USD
3370,816,2025-07-07 00:00:00,Completed,921.3,GBP
3371,508,2025-08-09 00:00:00,Completed,320.64,GBP
3372,825,2025-07-15 00:00:00,Pending,1706.77,GBP
3373,905,2025-11-11 00:00:00,Completed,232.54,EUR
3374,556,2025-08-03 00:00:00,pending,729.57,EUR
3375,416,2025-04-14 00:00:00,Pending,83.12,EUR
3376,858,2025-02-02 00:00:00,Completed,1982.57,EUR
3377,958,2025-03-20 00:00:00,Completed,1201.36,EUR
3378,922,2025-08-10 00:00:00,Pending,808.74,USD
3379,827,2025-01-02 00:00:00,pending,802.03,EUR
3380,723,2024-12-28 00:00:00,pending,152.63,USD
3381,104,2025-06-20 00:00:00,Completed,474.17,EUR
3382,279,2025-01-24 00:00:00,Completed,241.23,EUR
3383,521,2025-05-20 00:00:00,Pending,230.94,USD
3384,984,2025-02-12 00:00:00,Completed,1327.27,USD
3385,121,2025-10-24 00:00:00,Completed,776.07,EUR
3386,677,2025-01-17 00:00:00,Completed,1661.95,EUR
3387,402,2024-12-23 00:00:00,Completed,910.61,EUR
3388,373,2025-05-16 00:00:00,Completed,253.46,USD
3389,913,2025-02-16 00:00:00,Pending,1016.95,USD
3390,869,2024-12-06 00:00:00,Completed,856.18,EUR
3391,771,2025-03-18 00:00:00,Completed,1039.3,USD
3392,443,2025-05-15 00:00:00,completed,75.92,USD
3393,353,2025-01-24 00:00:00,pending,479.17,USD
3394,354,2025-10-22 00:00:00,Pending,574.99,GBP
3395,53,2025-04-02 00:00:00,Pending,1333.63,EUR
3396,415,2025-02-04 00:00:00,Pending,1636.96,USD
3397,327,2025-07-11 00:00:00,Completed,222.18,USD
3398,185,2025-02-04 00:00:00,pending,51.87,EUR
3399,679,2025-06-30 00:00:00,Completed,226.79,EUR
3400,510,2025-08-03 00:00:00,pending,1726.81,GBP
3401,217,2025-03-22 00:00:00,pending,635.88,USD
3402,152,2024-11-20 00:00:00,Pending,1740.35,USD
3403,5,2025-06-21 00:00:00,Completed,297.77,GBP
3404,713,2024-11-18 00:00:00,Pending,473.71,USD
3405,950,2025-08-30 00:00:00,Completed,190.91,USD
3406,610,2025-09-07 00:00:00,Completed,1360.16,GBP
3407,125,2024-11-18 00:00:00,Completed,1941.09,USD
3408,949,2025-11-06 00:00:00,pending,1405.65,EUR
3409,608,2025-06-25 00:00:00,completed,1363.21,EUR
3410,636,2025-02-12 00:00:00,Pending,1955.82,USD
3411,877,2025-04-12 00:00:00,Pending,1495.3,USD
3412,369,2025-10-30 00:00:00,Completed,1280.12,GBP
3413,587,2025-09-20 00:00:00,pending,924.93,GBP
3414,864,2025-05-11 00:00:00,Completed,514.76,EUR
3415,503,2024-12-21 00:00:00,pndng,1335.02,EUR
3416,998,2025-09-12 00:00:00,Completed,1523.84,GBP
3417,682,2025-08-30 00:00:00,Completed,1640.11,USD
3418,935,2025-10-27 00:00:00,Pending,624.81,USD
3419,104,2025-05-26 00:00:00,Pending,98.87,USD
3420,144,2025-02-15 00:00:00,Completed,200.05,USD
3421,955,2025-09-20 00:00:00,Completed,1647.54,EUR
3422,220,2025-04-12 00:00:00,pending,1112.96,EUR
3423,267,2025-10-30 00:00:00,Pending,1608.53,GBP
3424,762,2025-07-20 00:00:00,Completed,1219.71,USD
3425,568,2025-08-22 00:00:00,Pending,1751.24,GBP
3426,258,2025-11-01 00:00:00,Completed,756.44,GBP
3427,391,2025-10-15 00:00:00,Pending,1905.34,USD
3428,641,2025-06-29 00:00:00,Completed,661.2,USD
3429,411,2025-01-04 00:00:00,pending,768.55,EUR
3430,168,2025-06-10 00:00:00,Pending,213.31,USD
3431,469,2025-07-05 00:00:00,Pending,1418.16,EUR
3432,690,2025-05-31 00:00:00,Completed,1584.29,EUR
3433,446,2025-03-01 00:00:00,Completed,669.49,USD
3434,937,2025-10-17 00:00:00,pndng,1148.82,USD
3435,837,2025-04-23 00:00:00,completed,327.1,USD
3436,67,2025-05-28 00:00:00,Pending,1614.94,GBP
3437,770,2025-07-28 00:00:00,Completed,1219.76,EUR
3438,50,2025-09-05 00:00:00,Pending,325.14,GBP
3439,345,2025-06-09 00:00:00,Completed,717.14,USD
3440,584,2025-06-04 00:00:00,Pending,1441.57,EUR
3441,427,2024-12-10 00:00:00,Pending,548.55,USD
3442,423,2025-05-14 00:00:00,pending,1685.52,USD
3443,477,2025-08-05 00:00:00,Completed,989.78,USD
3444,371,2025-03-26 00:00:00,Completed,1654.56,USD
3445,749,2025-08-29 00:00:00,Pending,506.91,GBP
3446,612,2025-10-15 00:00:00,Completed,106.87,GBP
3447,72,2025-08-24 00:00:00,Completed,274.67,USD
3448,305,2025-11-09 00:00:00,Pending,1814.0,USD
3449,930,2025-03-18 00:00:00,Completed,1923.31,USD
3450,406,2025-03-06 00:00:00,Completed,1167.97,USD
3451,464,2025-08-23 00:00:00,Completed,906.78,EUR
3452,476,2025-06-04 00:00:00,pndng,1849.14,EUR
3453,208,2025-04-20 00:00:00,Pending,106.13,USD
3454,433,2025-03-02 00:00:00,Pending,1082.83,USD
3455,751,2025-08-03 00:00:00,Pending,1991.15,USD
3456,188,2025-09-04 00:00:00,Completed,372.77,USD
3457,474,2025-05-30 00:00:00,pndng,923.68,USD
3458,267,2025-08-09 00:00:00,Pending,746.43,EUR
3459,148,2025-05-11 00:00:00,Completed,1271.5,EUR
3460,845,2025-06-27 00:00:00,Pending,199.48,GBP
3461,982,2025-08-30 00:00:00,Pending,436.45,USD
3462,346,2025-11-04 00:00:00,Pending,752.19,GBP
3463,488,2024-12-05 00:00:00,Pending,660.1,EUR
3464,304,2025-09-17 00:00:00,completed,1442.55,USD
3465,985,2025-01-10 00:00:00,Completed,1971.59,EUR
3466,379,2025-09-24 00:00:00,Pending,302.51,GBP
3467,247,2025-07-27 00:00:00,Pending,1517.95,EUR
3468,703,2025-01-28 00:00:00,pending,150.3,USD
3469,91,2024-12-16 00:00:00,Completed,65.42,EUR
3470,31,2024-12-09 00:00:00,pndng,1166.73,USD
3471,548,2025-03-15 00:00:00,Pending,1250.19,EUR
3472,940,2025-08-18 00:00:00,Completed,695.28,GBP
3473,707,2025-01-26 00:00:00,Completed,38.28,USD
3474,259,2025-10-27 00:00:00,Pending,767.47,EUR
3475,751,2025-06-30 00:00:00,Pending,1148.84,EUR
3476,661,2025-10-24 00:00:00,Pending,321.77,EUR
3477,676,2025-08-25 00:00:00,pending,102.5,USD
3478,799,2024-12-13 00:00:00,Completed,799.91,EUR
3479,656,2025-06-17 00:00:00,completed,1731.96,EUR
3480,60,2025-02-18 00:00:00,Completed,1722.86,USD
3481,916,2024-12-16 00:00:00,Pending,1443.63,EUR
3482,651,2025-06-22 00:00:00,Completed,1880.1,GBP
3483,579,2025-06-30 00:00:00,pending,1793.8,USD
3484,463,2025-05-07 00:00:00,Pending,864.78,USD
3485,70,2025-03-27 00:00:00,Completed,1449.68,USD
3486,258,2025-08-08 00:00:00,completed,1043.89,EUR
3487,922,2025-03-15 00:00:00,pending,1696.53,USD
3488,699,2025-05-05 00:00:00,pending,433.33,USD
3489,795,2024-12-20 00:00:00,pending,1074.82,EUR
3490,108,2024-12-29 00:00:00,pending,1278.44,EUR
3491,84,2025-04-02 00:00:00,Completed,1429.78,USD
3492,905,2025-10-05 00:00:00,Completed,143.79,EUR
3493,768,2025-10-12 00:00:00,Completed,463.31,GBP
3494,261,2025-08-15 00:00:00,pending,273.74,EUR
3495,129,2025-08-11 00:00:00,Pending,1715.99,EUR
3496,814,2025-02-21 00:00:00,pndng,1904.0,USD
3497,706,2025-07-01 00:00:00,Completed,818.43,EUR
3498,581,2025-08-14 00:00:00,Pending,28.44,EUR
3499,309,2025-04-18 00:00:00,Completed,794.45,EUR
3500,146,2025-02-22 00:00:00,Pending,1556.76,USD
3501,972,2025-09-17 00:00:00,Pending,478.64,GBP
3502,201,2025-09-25 00:00:00,Completed,409.35,GBP
3503,214,2024-12-06 00:00:00,completed,555.77,EUR
