order_id,customer_id,order_date,status,total_amount,currency,status_norm,status_final
3259,56,2025-09-15,Completed,466.78,GBP,Completed,Completed
3260,889,2025-06-24,Completed,1672.12,GBP,Completed,Completed
3261,468,2025-04-25,pending,977.93,EUR,Pending,Cancelled
3262,14,2025-01-01,Pending,1182.36,USD,Pending,Cancelled
3263,361,2024-11-20,Completed,1139.11,EUR,Completed,Completed
3264,630,2025-08-26,completed,1279.27,USD,Completed,Completed
3265,782,2025-10-27,pending,534.9,USD,Pending,Cancelled
3266,999,2025-07-08,Completed,1053.26,USD,Completed,Completed
3267,444,2025-10-05,pending,1447.2,EUR,Pending,Cancelled
3268,866,2025-01-14,Completed,1341.72,EUR,Completed,Completed
3269,338,2025-09-15,Completed,229.88,USD,Completed,Completed
3270,284,2025-08-21,pending,1598.08,EUR,Pending,Cancelled
3271,175,2024-12-12,Completed,1083.55,EUR,Completed,Completed
3272,849,2025-08-02,Completed,352.42,USD,Completed,Completed
3273,909,2025-05-28,completed,435.48,GBP,Completed,Completed
3274,258,2025-02-10,pending,882.88,EUR,Pending,Cancelled
3275,688,2025-08-24,Completed,1704.84,USD,Completed,Completed
3276,848,2025-08-10,Completed,201.65,USD,Completed,Completed
3277,64,2025-06-12,Completed,1397.44,GBP,Completed,Completed
3278,611,2025-05-10,Completed,21.7,EUR,Completed,Completed
3279,365,2025-05-10,Completed,825.7,EUR,Completed,Completed
3280,779,2025-01-19,Pending,667.83,EUR,Pending,Cancelled
3281,586,2025-05-23,Pending,1321.17,EUR,Pending,Cancelled
3282,252,2025-11-05,Pending,1051.52,EUR,Pending,Cancelled
3283,822,2025-05-04,pending,1001.02,USD,Pending,Cancelled
3284,89,2025-09-08,Completed,409.61,GBP,Completed,Completed
3285,932,2025-09-19,Completed,235.01,EUR,Completed,Completed
3286,99,2025-06-17,pending,463.42,USD,Pending,Cancelled
3287,256,2025-03-05,Completed,1300.63,USD,Completed,Completed
3288,30,2025-10-07,Completed,1582.7,USD,Completed,Completed
3289,630,2025-07-12,Completed,1489.89,EUR,Completed,Completed
3290,204,2025-09-27,Completed,1889.82,USD,Completed,Completed
3291,302,2025-01-25,Pending,1910.36,EUR,Pending,Cancelled
3292,712,2025-11-01,pending,1497.19,EUR,Pending,Cancelled
3293,926,2025-09-06,Completed,37.06,GBP,Completed,Completed
3294,510,2025-04-13,Pending,766.61,USD,Pending,Cancelled
3295,761,2024-12-29,Completed,1257.44,USD,Completed,Completed
3296,687,2025-06-24,Pending,729.79,EUR,Pending,Cancelled
3297,116,2025-06-24,Pending,356.61,EUR,Pending,Cancelled
3298,459,2025-01-03,pndng,1380.13,EUR,Pending,Cancelled
3299,680,2025-01-15,Completed,703.4,EUR,Completed,Completed
3300,41,2025-09-05,Completed,802.57,USD,Completed,Completed
3301,887,2025-01-04,Completed,443.15,USD,Completed,Completed
3302,592,2025-08-10,Pending,1374.36,GBP,Pending,Cancelled
3303,474,2025-03-04,Pending,1598.47,USD,Pending,Cancelled
3304,485,2025-09-21,Completed,1397.98,EUR,Completed,Completed
3305,153,2025-01-21,Completed,1892.48,EUR,Completed,Completed
3306,530,2025-01-02,Pending,1560.67,EUR,Pending,Cancelled
3307,933,2025-02-15,Completed,95.32,USD,Completed,Completed
3308,149,2025-02-05,pending,495.31,USD,Pending,Cancelled
3309,348,2025-09-19,Pending,433.67,GBP,Pending,Cancelled
3310,821,2025-03-31,Completed,221.3,EUR,Completed,Completed
3311,184,2025-04-12,pending,91.85,EUR,Pending,Cancelled
3312,49,2024-12-16,Completed,695.09,USD,Completed,Completed
3313,401,2025-05-31,Pending,820.8,EUR,Pending,Cancelled
3314,966,2025-09-05,Pending,1892.24,USD,Pending,Cancelled
3315,111,2025-02-06,completed,1673.9,EUR,Completed,Completed
3316,889,2025-10-30,Pending,175.64,USD,Pending,Cancelled
3317,793,2025-02-24,Pending,1423.9,USD,Pending,Cancelled
3318,321,2025-02-23,Completed,366.05,USD,Completed,Completed
3319,42,2025-07-25,Pending,916.71,EUR,Pending,Cancelled
3320,360,2024-12-28,Pending,1284.82,EUR,Pending,Cancelled
3321,49,2025-04-13,Pending,1314.33,USD,Pending,Cancelled
3322,843,2025-05-31,Completed,1483.89,EUR,Completed,Completed
3323,498,2024-11-18,Completed,1214.95,EUR,Completed,Completed
3324,249,2025-11-09,Pending,105.6,USD,Pending,Cancelled
3325,352,2025-03-07,Completed,1544.73,EUR,Completed,Completed
3326,403,2025-07-12,Pending,1416.99,USD,Pending,Cancelled
3327,60,2025-01-18,Completed,1971.76,EUR,Completed,Completed
3328,569,2025-03-20,Completed,782.0,USD,Completed,Completed
3329,100,2025-09-04,Completed,682.41,EUR,Completed,Completed
3330,638,2025-01-17,pending,1720.64,USD,Pending,Cancelled
3331,369,2025-05-11,pending,613.77,USD,Pending,Cancelled
3332,951,2025-10-31,Pending,1712.31,EUR,Pending,Cancelled
3333,351,2024-11-18,Completed,38.92,USD,Completed,Completed
3334,379,2025-06-10,pending,1611.54,GBP,Pending,Cancelled
3335,593,2025-03-08,pending,1941.12,USD,Pending,Cancelled
3336,10,2025-05-24,Completed,1644.52,GBP,Completed,Completed
3337,437,2025-05-13,Completed,327.74,EUR,Completed,Completed
3338,98,2025-03-17,pending,837.48,USD,Pending,Cancelled
3339,626,2025-01-10,Completed,397.59,USD,Completed,Completed
3340,559,2025-01-22,Completed,612.52,USD,Completed,Completed
3341,148,2025-02-17,Pending,287.27,EUR,Pending,Cancelled
3342,342,2025-02-05,Completed,1994.13,USD,Completed,Completed
3343,133,2024-11-22,pending,162.47,USD,Pending,Cancelled
3344,993,2025-10-06,Completed,1312.77,USD,Completed,Completed
3345,995,2025-04-10,pending,1817.09,EUR,Pending,Cancelled
3346,618,2025-05-18,pending,611.81,GBP,Pending,Cancelled
3347,814,2025-05-22,pndng,1526.32,EUR,Pending,Cancelled
3348,90,2024-12-19,Completed,1082.81,USD,Completed,Completed
3349,466,2025-08-25,pndng,1070.61,EUR,Pending,Cancelled
3350,34,2025-01-02,pending,197.42,EUR,Pending,Cancelled
3351,994,2025-10-10,Completed,807.98,GBP,Completed,Completed
3352,350,2025-07-16,Pending,334.6,GBP,Pending,Cancelled
3353,738,2025-06-12,Completed,287.15,USD,Completed,Completed
3354,950,2025-01-17,Completed,259.39,USD,Completed,Completed
3355,58,2025-01-01,Completed,359.76,EUR,Completed,Completed
3356,617,2025-08-17,Completed,781.61,GBP,Completed,Completed
3357,382,2025-04-01,Completed,1270.71,EUR,Completed,Completed
3358,730,2025-02-23,Pending,802.1,USD,Pending,Cancelled
3359,911,2025-06-20,pending,940.55,EUR,Pending,Cancelled
3360,788,2024-11-24,Pending,934.83,USD,Pending,Cancelled
3361,501,2025-08-23,completed,1979.94,EUR,Completed,Completed
3362,334,2025-05-06,completed,756.21,USD,Completed,Completed
3363,907,2025-02-12,Completed,1684.62,USD,Completed,Completed
3364,94,2025-08-07,Completed,69.3,GBP,Completed,Completed
3365,342,2025-04-11,pending,309.29,USD,Pending,Cancelled
3366,813,2025-04-10,Completed,1455.12,EUR,Completed,Completed
3367,444,2025-04-21,pndng,1227.92,EUR,Pending,Cancelled
3368,144,2024-12-31,Completed,1195.91,USD,Completed,Completed
3369,51,2025-06-18,Completed,1969.7,USD,Completed,Completed
3370,816,2025-07-07,Completed,921.3,GBP,Completed,Completed
3371,508,2025-08-09,Completed,320.64,GBP,Completed,Completed
3372,825,2025-07-15,Pending,1706.77,GBP,Pending,Cancelled
3373,905,2025-11-11,Completed,232.54,EUR,Completed,Completed
3374,556,2025-08-03,pending,729.57,EUR,Pending,Cancelled
3375,416,2025-04-14,Pending,83.12,EUR,Pending,Cancelled
3376,858,2025-02-02,Completed,1982.57,EUR,Completed,Completed
3377,958,2025-03-20,Completed,1201.36,EUR,Completed,Completed
3378,922,2025-08-10,Pending,808.74,USD,Pending,Cancelled
3379,827,2025-01-02,pending,802.03,EUR,Pending,Cancelled
3380,723,2024-12-28,pending,152.63,USD,Pending,Cancelled
3381,104,2025-06-20,Completed,474.17,EUR,Completed,Completed
3382,279,2025-01-24,Completed,241.23,EUR,Completed,Completed
3383,521,2025-05-20,Pending,230.94,USD,Pending,Cancelled
3384,984,2025-02-12,Completed,1327.27,USD,Completed,Completed
3385,121,2025-10-24,Completed,776.07,EUR,Completed,Completed
3386,677,2025-01-17,Completed,1661.95,EUR,Completed,Completed
3387,402,2024-12-23,Completed,910.61,EUR,Completed,Completed
3388,373,2025-05-16,Completed,253.46,USD,Completed,Completed
3389,913,2025-02-16,Pending,1016.95,USD,Pending,Cancelled
3390,869,2024-12-06,Completed,856.18,EUR,Completed,Completed
3391,771,2025-03-18,Completed,1039.3,USD,Completed,Completed
3392,443,2025-05-15,completed,75.92,USD,Completed,Completed
3393,353,2025-01-24,pending,479.17,USD,Pending,Cancelled
3394,354,2025-10-22,Pending,574.99,GBP,Pending,Cancelled
3395,53,2025-04-02,Pending,1333.63,EUR,Pending,Cancelled
3396,415,2025-02-04,Pending,1636.96,USD,Pending,Cancelled
3397,327,2025-07-11,Completed,222.18,USD,Completed,Completed
3398,185,2025-02-04,pending,51.87,EUR,Pending,Cancelled
3399,679,2025-06-30,Completed,226.79,EUR,Completed,Completed
3400,510,2025-08-03,pending,1726.81,GBP,Pending,Cancelled
3401,217,2025-03-22,pending,635.88,USD,Pending,Cancelled
3402,152,2024-11-20,Pending,1740.35,USD,Pending,Cancelled
3403,5,2025-06-21,Completed,297.77,GBP,Completed,Completed
3404,713,2024-11-18,Pending,473.71,USD,Pending,Cancelled
3405,950,2025-08-30,Completed,190.91,USD,Completed,Completed
3406,610,2025-09-07,Completed,1360.16,GBP,Completed,Completed
3407,125,2024-11-18,Completed,1941.09,USD,Completed,Completed
3408,949,2025-11-06,pending,1405.65,EUR,Pending,Cancelled
3409,608,2025-06-25,completed,1363.21,EUR,Completed,Completed
3410,636,2025-02-12,Pending,1955.82,USD,Pending,Cancelled
3411,877,2025-04-12,Pending,1495.3,USD,Pending,Cancelled
3412,369,2025-10-30,Completed,1280.12,GBP,Completed,Completed
3413,587,2025-09-20,pending,924.93,GBP,Pending,Cancelled
3414,864,2025-05-11,Completed,514.76,EUR,Completed,Completed
3415,503,2024-12-21,pndng,1335.02,EUR,Pending,Cancelled
3416,998,2025-09-12,Completed,1523.84,GBP,Completed,Completed
3417,682,2025-08-30,Completed,1640.11,USD,Completed,Completed
3418,935,2025-10-27,Pending,624.81,USD,Pending,Cancelled
3419,104,2025-05-26,Pending,98.87,USD,Pending,Cancelled
3420,144,2025-02-15,Completed,200.05,USD,Completed,Completed
3421,955,2025-09-20,Completed,1647.54,EUR,Completed,Completed
3422,220,2025-04-12,pending,1112.96,EUR,Pending,Cancelled
3423,267,2025-10-30,Pending,1608.53,GBP,Pending,Cancelled
3424,762,2025-07-20,Completed,1219.71,USD,Completed,Completed
3425,568,2025-08-22,Pending,1751.24,GBP,Pending,Cancelled
3426,258,2025-11-01,Completed,756.44,GBP,Completed,Completed
3427,391,2025-10-15,Pending,1905.34,USD,Pending,Cancelled
3428,641,2025-06-29,Completed,661.2,USD,Completed,Completed
3429,411,2025-01-04,pending,768.55,EUR,Pending,Cancelled
3430,168,2025-06-10,Pending,213.31,USD,Pending,Cancelled
3431,469,2025-07-05,Pending,1418.16,EUR,Pending,Cancelled
3432,690,2025-05-31,Completed,1584.29,EUR,Completed,Completed
3433,446,2025-03-01,Completed,669.49,USD,Completed,Completed
3434,937,2025-10-17,pndng,1148.82,USD,Pending,Cancelled
3435,837,2025-04-23,completed,327.1,USD,Completed,Completed
3436,67,2025-05-28,Pending,1614.94,GBP,Pending,Cancelled
3437,770,2025-07-28,Completed,1219.76,EUR,Completed,Completed
3438,50,2025-09-05,Pending,325.14,GBP,Pending,Cancelled
3439,345,2025-06-09,Completed,717.14,USD,Completed,Completed
3440,584,2025-06-04,Pending,1441.57,EUR,Pending,Cancelled
3441,427,2024-12-10,Pending,548.55,USD,Pending,Cancelled
3442,423,2025-05-14,pending,1685.52,USD,Pending,Cancelled
3443,477,2025-08-05,Completed,989.78,USD,Completed,Completed
3444,371,2025-03-26,Completed,1654.56,USD,Completed,Completed
3445,749,2025-08-29,Pending,506.91,GBP,Pending,Cancelled
3446,612,2025-10-15,Completed,106.87,GBP,Completed,Completed
3447,72,2025-08-24,Completed,274.67,USD,Completed,Completed
3448,305,2025-11-09,Pending,1814.0,USD,Pending,Cancelled
3449,930,2025-03-18,Completed,1923.31,USD,Completed,Completed
3450,406,2025-03-06,Completed,1167.97,USD,Completed,Completed
3451,464,2025-08-23,Completed,906.78,EUR,Completed,Completed
3452,476,2025-06-04,pndng,1849.14,EUR,Pending,Cancelled
3453,208,2025-04-20,Pending,106.13,USD,Pending,Cancelled
3454,433,2025-03-02,Pending,1082.83,USD,Pending,Cancelled
3455,751,2025-08-03,Pending,1991.15,USD,Pending,Cancelled
3456,188,2025-09-04,Completed,372.77,USD,Completed,Completed
3457,474,2025-05-30,pndng,923.68,USD,Pending,Cancelled
3458,267,2025-08-09,Pending,746.43,EUR,Pending,Cancelled
3459,148,2025-05-11,Completed,1271.5,EUR,Completed,Completed
3460,845,2025-06-27,Pending,199.48,GBP,Pending,Cancelled
3461,982,2025-08-30,Pending,436.45,USD,Pending,Cancelled
3462,346,2025-11-04,Pending,752.19,GBP,Pending,Cancelled
3463,488,2024-12-05,Pending,660.1,EUR,Pending,Cancelled
3464,304,2025-09-17,completed,1442.55,USD,Completed,Completed
3465,985,2025-01-10,Completed,1971.59,EUR,Completed,Completed
3466,379,2025-09-24,Pending,302.51,GBP,Pending,Cancelled
3467,247,2025-07-27,Pending,1517.95,EUR,Pending,Cancelled
3468,703,2025-01-28,pending,150.3,USD,Pending,Cancelled
3469,91,2024-12-16,Completed,65.42,EUR,Completed,Completed
3470,31,2024-12-09,pndng,1166.73,USD,Pending,Cancelled
3471,548,2025-03-15,Pending,1250.19,EUR,Pending,Cancelled
3472,940,2025-08-18,Completed,695.28,GBP,Completed,Completed
3473,707,2025-01-26,Completed,38.28,USD,Completed,Completed
3474,259,2025-10-27,Pending,767.47,EUR,Pending,Cancelled
3475,751,2025-06-30,Pending,1148.84,EUR,Pending,Cancelled
3476,661,2025-10-24,Pending,321.77,EUR,Pending,Cancelled
3477,676,2025-08-25,pending,102.5,USD,Pending,Cancelled
3478,799,2024-12-13,Completed,799.91,EUR,Completed,Completed
3479,656,2025-06-17,completed,1731.96,EUR,Completed,Completed
3480,60,2025-02-18,Completed,1722.86,USD,Completed,Completed
3481,916,2024-12-16,Pending,1443.63,EUR,Pending,Cancelled
3482,651,2025-06-22,Completed,1880.1,GBP,Completed,Completed
3483,579,2025-06-30,pending,1793.8,USD,Pending,Cancelled
3484,463,2025-05-07,Pending,864.78,USD,Pending,Cancelled
3485,70,2025-03-27,Completed,1449.68,USD,Completed,Completed
3486,258,2025-08-08,completed,1043.89,EUR,Completed,Completed
3487,922,2025-03-15,pending,1696.53,USD,Pending,Cancelled
3488,699,2025-05-05,pending,433.33,USD,Pending,Cancelled
3489,795,2024-12-20,pending,1074.82,EUR,Pending,Cancelled
3490,108,2024-12-29,pending,1278.44,EUR,Pending,Cancelled
3491,84,2025-04-02,Completed,1429.78,USD,Completed,Completed
3492,905,2025-10-05,Completed,143.79,EUR,Completed,Completed
3493,768,2025-10-12,Completed,463.31,GBP,Completed,Completed
3494,261,2025-08-15,pending,273.74,EUR,Pending,Cancelled
3495,129,2025-08-11,Pending,1715.99,EUR,Pending,Cancelled
3496,814,2025-02-21,pndng,1904.0,USD,Pending,Cancelled
3497,706,2025-07-01,Completed,818.43,EUR,Completed,Completed
3498,581,2025-08-14,Pending,28.44,EUR,Pending,Cancelled
3499,309,2025-04-18,Completed,794.45,EUR,Completed,Completed
3500,146,2025-02-22,Pending,1556.76,USD,Pending,Cancelled
3501,972,2025-09-17,Pending,478.64,GBP,Pending,Cancelled
3502,201,2025-09-25,Completed,409.35,GBP,Completed,Completed
3503,214,2024-12-06,completed,555.77,EUR,Completed,Completed
3504,56,2025-10-15,Pending,557.92,USD,Pending,Cancelled
3505,923,2025-10-16,Completed,1611.56,EUR,Completed,Completed
3506,705,2025-05-09,Completed,1495.88,EUR,Completed,Completed
3507,478,2025-05-24,Completed,1267.74,USD,Completed,Completed
3508,890,2025-10-24,pending,319.54,USD,Pending,Cancelled
3509,559,2025-07-16,Completed,1063.09,GBP,Completed,Completed
3510,187,2025-10-04,Completed,1887.36,GBP,Completed,Completed
3511,296,2025-07-20,Completed,371.82,EUR,Completed,Completed
3512,878,2025-06-29,Completed,102.81,USD,Completed,Completed
3513,628,2025-08-03,pndng,1715.16,USD,Pending,Cancelled
3514,901,2025-06-16,Completed,1796.15,USD,Completed,Completed
3515,240,2025-04-01,pending,330.08,EUR,Pending,Cancelled
3516,972,2025-01-29,Pending,872.51,USD,Pending,Cancelled
3517,270,2025-06-23,Pending,1913.26,USD,Pending,Cancelled
3518,772,2025-07-13,Completed,1949.8,EUR,Completed,Completed
3519,898,2025-02-06,Completed,1150.07,USD,Completed,Completed
3520,846,2025-05-19,Completed,1054.13,EUR,Completed,Completed
3521,316,2025-06-04,Completed,339.51,GBP,Completed,Completed
3522,985,2025-08-04,Completed,1235.92,EUR,Completed,Completed
3523,416,2025-04-09,Pending,1742.52,EUR,Pending,Cancelled
3524,703,2025-05-28,Completed,37.48,GBP,Completed,Completed
3525,13,2025-01-29,Completed,1139.59,USD,Completed,Completed
3526,163,2025-05-31,Completed,367.37,GBP,Completed,Completed
3527,835,2025-06-17,Pending,1012.66,GBP,Pending,Cancelled
3528,468,2025-03-24,completed,1982.64,EUR,Completed,Completed
3529,703,2024-11-25,pndng,534.68,USD,Pending,Cancelled
3530,774,2025-02-13,pndng,1386.09,EUR,Pending,Cancelled
3531,709,2025-08-12,Completed,145.67,GBP,Completed,Completed
3532,120,2025-04-30,Completed,1728.61,EUR,Completed,Completed
3533,620,2025-02-06,pending,1056.3,EUR,Pending,Cancelled
3534,143,2025-06-18,completed,892.64,USD,Completed,Completed
3535,770,2025-09-05,completed,1754.16,USD,Completed,Completed
3536,117,2024-12-03,Completed,752.39,EUR,Completed,Completed
3537,819,2025-06-17,Completed,1354.06,GBP,Completed,Completed
3538,964,2024-12-23,Pending,1440.15,USD,Pending,Cancelled
3539,461,2025-09-10,completed,217.09,EUR,Completed,Completed
3540,290,2025-08-13,Completed,1039.01,GBP,Completed,Completed
3541,476,2024-11-20,Completed,789.98,EUR,Completed,Completed
3542,979,2025-03-10,pending,1167.49,USD,Pending,Cancelled
3543,345,2025-02-26,pndng,1343.46,USD,Pending,Cancelled
3544,133,2024-12-24,Completed,971.04,EUR,Completed,Completed
3545,959,2025-01-02,Completed,34.73,EUR,Completed,Completed
3546,353,2025-01-18,Completed,467.93,USD,Completed,Completed
3547,810,2025-03-04,pndng,1059.61,USD,Pending,Cancelled
3548,508,2025-01-04,Pending,863.79,EUR,Pending,Cancelled
3549,245,2024-12-04,Completed,15.34,EUR,Completed,Completed
3550,463,2025-07-07,Completed,25.16,USD,Completed,Completed
3551,210,2025-03-06,Pending,1241.66,USD,Pending,Cancelled
3552,32,2025-05-23,completed,1054.64,EUR,Completed,Completed
3553,391,2025-02-05,Completed,1481.02,EUR,Completed,Completed
3554,466,2024-11-25,Completed,1681.52,USD,Completed,Completed
3555,606,2025-02-11,completed,568.25,USD,Completed,Completed
3556,827,2025-01-30,Completed,408.45,USD,Completed,Completed
3557,111,2025-03-06,completed,880.89,USD,Completed,Completed
3558,181,2025-01-30,Pending,893.7,USD,Pending,Cancelled
3559,605,2024-12-28,Completed,136.64,EUR,Completed,Completed
3560,397,2025-04-25,completed,764.49,USD,Completed,Completed
3561,782,2025-03-26,pending,1870.12,EUR,Pending,Cancelled
3562,299,2025-02-07,Pending,1739.76,EUR,Pending,Cancelled
3563,251,2025-10-08,Pending,50.89,EUR,Pending,Cancelled
3564,492,2025-11-04,Pending,226.61,EUR,Pending,Cancelled
3565,956,2025-05-18,pending,788.96,EUR,Pending,Cancelled
3566,864,2025-11-03,Completed,1757.53,EUR,Completed,Completed
3567,18,2025-02-09,completed,1920.54,USD,Completed,Completed
3568,86,2025-08-01,Completed,500.51,USD,Completed,Completed
3569,619,2025-10-17,Pending,1039.23,EUR,Pending,Cancelled
3570,251,2025-04-03,pending,1750.64,USD,Pending,Cancelled
3571,377,2025-05-27,Completed,160.87,EUR,Completed,Completed
3572,395,2025-08-22,Completed,1927.55,USD,Completed,Completed
3573,712,2025-04-17,completed,1987.69,USD,Completed,Completed
3574,805,2025-04-17,Pending,1972.44,USD,Pending,Cancelled
3575,790,2025-10-19,Pending,743.14,GBP,Pending,Cancelled
3576,351,2025-10-24,Completed,324.4,USD,Completed,Completed
3577,196,2025-01-15,Completed,1079.05,EUR,Completed,Completed
3578,161,2024-12-16,pndng,369.59,EUR,Pending,Cancelled
3579,900,2025-05-25,completed,1644.35,GBP,Completed,Completed
3580,557,2025-06-07,pending,926.16,EUR,Pending,Cancelled
3581,304,2025-02-25,Completed,1318.74,EUR,Completed,Completed
3582,671,2025-03-13,Pending,1438.79,USD,Pending,Cancelled
3583,609,2024-12-11,Completed,1993.51,USD,Completed,Completed
3584,240,2025-03-22,Completed,1261.56,USD,Completed,Completed
3585,243,2025-04-03,Completed,1361.21,USD,Completed,Completed
3586,353,2025-07-23,Pending,1653.02,USD,Pending,Cancelled
3587,93,2025-10-19,Completed,1321.11,EUR,Completed,Completed
3588,101,2025-11-13,pndng,983.78,EUR,Pending,Cancelled
3589,699,2025-07-10,completed,63.72,USD,Completed,Completed
3590,759,2025-10-20,Completed,466.46,GBP,Completed,Completed
3591,731,2025-05-21,Pending,436.68,USD,Pending,Cancelled
3592,931,2025-08-12,Completed,1488.55,GBP,Completed,Completed
3593,892,2025-03-15,Completed,994.06,EUR,Completed,Completed
3594,948,2025-09-10,Completed,75.81,USD,Completed,Completed
3595,213,2025-07-29,Pending,807.39,EUR,Pending,Cancelled
3596,451,2025-06-17,Completed,1732.91,EUR,Completed,Completed
3597,509,2025-10-22,pending,500.72,USD,Pending,Cancelled
3598,380,2025-06-24,Pending,1980.29,EUR,Pending,Cancelled
3599,726,2024-12-24,Pending,1015.55,USD,Pending,Cancelled
3600,39,2025-04-14,Completed,37.71,USD,Completed,Completed
3601,326,2025-11-18,pending,546.22,USD,Pending,Cancelled
3602,834,2025-09-06,Pending,995.97,GBP,Pending,Cancelled
3603,921,2025-09-08,Pending,519.2,GBP,Pending,Cancelled
3604,130,2025-09-11,Completed,1088.72,EUR,Completed,Completed
3605,118,2025-10-23,Completed,229.75,GBP,Completed,Completed
3606,854,2025-05-24,Completed,36.56,GBP,Completed,Completed
3607,447,2025-05-11,Completed,1122.5,EUR,Completed,Completed
3608,87,2025-06-04,Completed,1094.12,EUR,Completed,Completed
3609,485,2025-09-11,Pending,1312.66,USD,Pending,Cancelled
3610,326,2024-11-30,Completed,1253.25,USD,Completed,Completed
3611,994,2025-07-18,Completed,1257.18,GBP,Completed,Completed
3612,973,2025-04-03,completed,1825.1,USD,Completed,Completed
3613,450,2025-10-13,Completed,406.32,EUR,Completed,Completed
3614,152,2025-07-16,Completed,1082.96,GBP,Completed,Completed
3615,399,2025-09-06,pending,1278.33,USD,Pending,Cancelled
3616,824,2025-05-31,Completed,1305.19,GBP,Completed,Completed
3617,260,2025-10-19,pndng,68.52,GBP,Pending,Cancelled
3618,59,2025-09-23,Pending,45.31,USD,Pending,Cancelled
3619,334,2025-01-01,pending,692.71,USD,Pending,Cancelled
3620,132,2025-10-07,Pending,1920.36,USD,Pending,Cancelled
3621,287,2025-08-09,completed,258.83,EUR,Completed,Completed
3622,911,2025-03-11,Completed,1134.69,EUR,Completed,Completed
3623,697,2025-11-02,Completed,756.93,GBP,Completed,Completed
3624,401,2025-01-09,Completed,754.03,EUR,Completed,Completed
3625,71,2025-09-19,Completed,1430.22,USD,Completed,Completed
3626,315,2025-05-04,pending,731.03,USD,Pending,Cancelled
3627,173,2025-09-23,Pending,1789.92,GBP,Pending,Cancelled
3628,688,2025-11-04,Pending,547.75,USD,Pending,Cancelled
3629,682,2024-12-14,Pending,1750.23,USD,Pending,Cancelled
3630,486,2025-08-27,Pending,1317.4,GBP,Pending,Cancelled
3631,985,2025-10-27,pending,1882.05,EUR,Pending,Cancelled
3632,760,2025-05-24,Pending,1208.61,USD,Pending,Cancelled
3633,950,2025-01-27,Completed,1750.11,EUR,Completed,Completed
3634,264,2025-08-27,Pending,1380.59,EUR,Pending,Cancelled
3635,841,2025-01-20,Completed,260.75,USD,Completed,Completed
3636,949,2025-10-28,Completed,454.65,USD,Completed,Completed
3637,799,2025-10-05,Completed,1195.55,EUR,Completed,Completed
3638,613,2025-05-17,Completed,615.26,GBP,Completed,Completed
3639,212,2025-08-26,pending,1724.53,GBP,Pending,Cancelled
3640,39,2025-06-22,Completed,1234.78,EUR,Completed,Completed
3641,665,2025-04-21,pending,1881.08,EUR,Pending,Cancelled
3642,967,2025-11-02,Completed,751.59,GBP,Completed,Completed
3643,843,2025-02-08,pending,678.21,EUR,Pending,Cancelled
3644,672,2025-08-13,Completed,435.98,USD,Completed,Completed
3645,914,2025-07-15,completed,1272.85,USD,Completed,Completed
3646,58,2025-06-29,pndng,1792.32,USD,Pending,Cancelled
3647,784,2025-05-11,Pending,817.66,EUR,Pending,Cancelled
3648,497,2025-11-13,Completed,100.21,GBP,Completed,Completed
3649,627,2025-08-02,pending,1994.29,GBP,Pending,Cancelled
3650,719,2025-03-23,Completed,728.38,USD,Completed,Completed
3651,394,2025-07-14,pndng,423.92,USD,Pending,Cancelled
3652,858,2025-01-13,pending,92.84,EUR,Pending,Cancelled
3653,550,2025-08-27,pndng,1863.09,EUR,Pending,Cancelled
3654,573,2025-10-04,Pending,622.28,GBP,Pending,Cancelled
3655,735,2024-12-11,Pending,1049.2,EUR,Pending,Cancelled
3656,863,2025-11-13,pndng,1844.15,USD,Pending,Cancelled
3657,253,2025-05-17,Completed,1340.98,GBP,Completed,Completed
3658,369,2025-03-17,Completed,758.49,EUR,Completed,Completed
3659,451,2025-02-01,Completed,1658.78,EUR,Completed,Completed
3660,302,2025-05-09,pndng,907.73,EUR,Pending,Cancelled
3661,84,2025-08-26,Completed,1688.08,GBP,Completed,Completed
3662,28,2025-07-05,Completed,1576.48,USD,Completed,Completed
3663,297,2025-01-27,Pending,962.34,EUR,Pending,Cancelled
3664,115,2025-07-30,Pending,1449.78,USD,Pending,Cancelled
3665,754,2025-02-05,Completed,1388.5,USD,Completed,Completed
3666,118,2024-12-30,Completed,1890.67,USD,Completed,Completed
3667,461,2025-06-20,Completed,1227.15,EUR,Completed,Completed
3668,868,2025-08-06,Pending,690.67,GBP,Pending,Cancelled
3669,603,2025-10-07,completed,1790.72,USD,Completed,Completed
3670,521,2025-03-11,Completed,955.13,USD,Completed,Completed
3671,551,2025-01-19,pending,297.79,USD,Pending,Cancelled
3672,249,2025-03-03,Completed,1675.6,USD,Completed,Completed
3673,554,2025-08-11,Completed,985.38,USD,Completed,Completed
3674,229,2025-04-30,Completed,1570.13,USD,Completed,Completed
3675,630,2025-07-16,Completed,1518.63,GBP,Completed,Completed
3676,699,2025-02-28,Completed,1485.46,USD,Completed,Completed
3677,762,2025-04-04,Completed,656.55,EUR,Completed,Completed
3678,369,2025-11-07,Completed,731.49,USD,Completed,Completed
3679,212,2025-05-26,Pending,1230.17,GBP,Pending,Cancelled
3680,153,2025-02-19,Completed,1179.94,USD,Completed,Completed
3681,56,2025-03-24,Pending,171.78,USD,Pending,Cancelled
3682,275,2025-07-20,Pending,1494.1,USD,Pending,Cancelled
3683,611,2025-08-28,Completed,1567.23,EUR,Completed,Completed
3684,829,2025-01-09,Pending,1362.09,USD,Pending,Cancelled
